query,candidate_count,candidate_ids_fnv1a64,exact_id_distance_fnv1a64,exact_best_id,exact_topk_used,exact_topk_ids,exact_topk_boundary_distance,exact_first_outside_distance,exact_boundary_gap,exact_reference_scope
871,1787,f56ba1c78103f401,f5a43f9bbd7f5958,50877,100,"50877|21860|24060|15160|37054|52144|21420|8234|39055|11885|7367|56512|8121|42217|44432|24719|27993|15109|7466|15890|31439|31949|16057|25989|39513|39332|50748|28872|49800|49972|48885|20839|49730|36756|13829|11221|11455|7661|383|24576|38917|15129|9635|55097|34550|23520|22708|39910|12711|56257|15406|194|37337|990|47278|24201|5575|13183|43057|17067|46459|19428|15550|54640|41958|57769|2522|18460|32529|29503|28169|32151|54724|57312|55265|35958|30111|27047|37503|52074|48906|3847|10206|830|11420|58845|18459|48599|7576|858|3181|39034|41804|54075|29354|46784|7136|421|48407|17657",0.58446413180345758,0.58520615107547891,0.00074201927202133255,canonical_raw_float64_squared_L2
872,2426,3902d541ae147973,89270e4d620bd64e,50905,100,"50905|57539|18475|31843|39663|52648|13292|22398|6802|17878|19118|40853|14852|51622|28654|5399|58924|12769|45492|54625|36805|11892|41681|2197|46174|30322|22321|13021|55026|23178|12935|28769|48588|2904|32641|28165|36240|2232|35714|18272|26995|42915|30505|52075|55402|54491|6450|53624|30282|11819|29528|33197|44177|10719|41947|10712|27399|41023|46076|59659|55602|28375|6298|51391|56398|23367|24572|55702|24953|50821|52097|27036|6389|20759|9451|13353|41878|26819|5742|3445|17306|6853|4215|19393|3913|52011|27859|15715|19767|2813|17590|34277|32672|51320|32822|10914|21329|6636|622|16464",0.56861290175848356,0.56917532261386761,0.00056242085538404929,canonical_raw_float64_squared_L2
873,1937,b2ef2a91a6e5d27f,0007cff40d873231,50928,100,"50928|6112|40485|18047|10499|18273|50499|6972|36149|18893|46981|36100|41467|13817|30007|57698|23805|50864|27954|2420|17959|6761|30955|37869|52373|28833|56351|43045|7883|16313|11958|5642|38083|43592|57774|14203|786|16836|33933|43432|58210|37945|25696|11280|53886|47298|9373|57616|33190|42476|44494|58991|26144|56036|25457|47227|58720|36470|38198|29641|33227|48869|24802|1477|21605|40843|658|16593|51646|3382|49570|11151|31249|55055|44141|1601|16965|56003|11856|31488|5327|47852|48973|28865|39286|33363|34173|59008|22939|45516|35883|14390|26341|27425|7962|24592|31286|7520|51963|17514",0.35484499441628214,0.35494653105370011,0.00010153663741796493,canonical_raw_float64_squared_L2
874,2018,43ca12d008fa0cf2,b58c4e412268ae11,50941,100,"50941|997|58708|21700|5430|7999|51853|679|27891|2632|29146|5881|44479|10569|47397|19405|27564|45605|55974|21530|32266|40659|56070|15826|46374|14555|56784|29956|31017|49616|36029|47415|18666|36504|49310|40774|57906|53213|57109|37954|51359|13271|27788|12917|48503|42753|50884|7652|52465|41726|5358|53879|34526|36250|58738|51097|16039|56840|2524|25285|20142|43544|19076|3084|39115|17209|19507|25001|186|38668|33821|39363|55685|53008|269|36826|20069|33986|55952|46278|50782|30503|18357|49634|44682|274|16875|36010|11488|59883|26404|29404|34629|53141|49416|55730|11532|35233|5352|15392",0.81268882133153864,0.8135007303344437,0.00081190900290506463,canonical_raw_float64_squared_L2
875,2149,d7a0edb59493ec82,80f53652d3f398d3,50952,100,"50952|8431|42662|38355|33066|29955|58300|13354|48262|30287|48789|17033|31660|12379|1959|6213|19922|14160|58002|526|2933|31875|46470|13127|41374|35577|46979|45796|368|47209|14797|3911|26075|23184|33953|37345|54275|47567|12017|24649|23411|33234|21424|21693|52478|37097|58452|8993|40823|6994|36625|36310|5075|39067|4946|5308|32645|21543|36284|5442|17603|24184|31301|30559|53180|26139|12316|7632|45765|19108|35170|58310|51608|38020|54420|34686|34020|32785|59049|36995|32858|45731|3730|6254|49077|16799|33065|798|24397|17060|11443|38559|19511|22416|4324|51766|53382|17401|3499|14310",0.68679787604886577,0.6881769900894863,0.0013791140406205216,canonical_raw_float64_squared_L2
876,1822,cc75f0b8c786bbff,0b7246de8d46b8ea,51242,100,"51242|5297|15411|10794|59798|14070|11536|16864|38557|1588|25705|20402|43912|9511|2475|5306|41340|6751|47916|4349|47289|55580|29074|11131|18732|15063|6258|28909|14474|26964|37356|26384|58263|11903|5343|23448|17430|48708|2924|58570|57741|33719|57572|12850|33593|56674|46904|1642|28127|24826|41993|57605|12639|40047|43750|43869|52151|14259|4475|49421|50963|17936|4025|10532|10918|40964|8923|8107|35823|26407|40985|6857|47238|52743|57365|35806|3057|37162|9706|12590|25824|419|51094|44862|2148|13335|29567|38056|39710|14844|50190|47928|1529|23948|15206|32093|51492|45766|34322|46418",0.74818268257988774,0.74834399286265885,0.00016131028277110993,canonical_raw_float64_squared_L2
877,2074,081171b772278daf,7fb8f10fd8276ecd,51484,100,"51484|58474|15482|48008|14262|35148|5491|45712|11385|57671|8260|26215|21832|57659|45428|55203|14331|3173|26819|26958|5165|33462|39646|15919|45624|27180|51303|44766|45571|53550|59485|10979|53375|34384|53596|25370|10582|57624|36469|41553|5347|16439|17831|57924|6022|42849|12956|55544|43276|17340|59533|47737|46119|5180|33488|18477|33199|1949|39836|55251|24702|6877|56902|6980|55878|52208|20120|56537|55165|44558|50008|12858|17123|2520|48181|19340|19373|44903|5724|58316|36514|3718|4600|24969|33319|37602|45676|4247|23817|41777|2627|47488|28903|25550|23367|54958|9288|5333|15178|41878",0.4410870434129589,0.44129972854870314,0.00021268513574423942,canonical_raw_float64_squared_L2
878,1688,4f81ae268567cb0d,acd1e03eab1e77d5,51517,100,"51517|11645|8757|17860|45599|24725|46871|7019|46003|24590|7261|52164|49021|9054|44182|26294|6040|12306|55970|24119|593|59588|16964|57973|30693|25881|8563|45642|20549|31776|28220|46448|19570|48322|39405|45077|34616|55481|42715|38838|18879|25700|16953|11418|12424|5590|6087|54131|45210|58527|43132|22212|432|17136|23983|45028|32647|19095|26491|24539|34909|51711|4496|37269|41607|1605|30471|58938|40431|33625|9946|31747|58260|42879|47606|35004|51677|17111|5144|578|4886|22306|2775|57898|31512|33452|53413|55285|9745|38157|36208|42916|22175|33545|57840|54237|3477|44537|37551|46679",0.75930894644357694,0.76002662084436545,0.00071767440078851497,canonical_raw_float64_squared_L2
879,2006,ad89782ac49a59ea,8490013a86dbd05e,51684,100,"51684|51187|26950|13816|23103|42617|8637|50015|25951|38218|24270|13929|27896|43212|35224|59320|17853|6948|37642|35926|509|16558|58905|48534|53182|34878|8267|18546|20858|26528|17169|18338|28268|6130|31187|41533|14930|4507|45050|2815|31517|59566|19289|38458|5865|21138|7169|7202|51160|30722|26011|24523|43329|51809|35693|2749|41440|1242|26109|47713|45868|8308|57228|56217|7966|36958|24544|53036|19020|27052|31070|37258|58531|36800|227|11920|30335|34916|2161|23572|46679|9148|11206|28898|47032|22202|518|53821|41250|38111|51556|47343|48120|39139|19377|45249|14901|41156|46552|48911",0.7413691438393708,0.74180618334104831,0.00043703950167750527,canonical_raw_float64_squared_L2
880,2240,9433065d42f1a424,055b711289e638e9,51691,100,"51691|49201|30472|33886|27252|43119|10317|18672|26704|11159|11514|4551|38138|51182|17705|55531|4474|5932|19069|13355|11263|47023|25618|38927|45088|11114|43534|28515|37276|19974|29518|26678|10965|33992|27318|51897|20817|17736|8392|36770|26214|55672|13720|35418|19415|49498|10102|37477|46338|32716|27071|43342|22904|58256|19167|8483|22862|58067|58249|12540|45621|42066|37044|27550|2574|35343|33248|52330|48827|8525|42764|37823|17396|3898|50383|26463|26644|17394|38832|12318|47978|49176|19357|31774|56400|8982|16651|41435|2721|21257|41913|56179|49501|13368|49166|58829|15007|51856|19398|53111",0.71019625785002438,0.71094837443915027,0.00075211658912588408,canonical_raw_float64_squared_L2
881,2419,c8841bd88715a8c1,7d7eb690bd707ad3,51709,100,"51709|17960|54090|46156|28733|43933|39415|54511|49274|5785|34953|12924|1070|43415|6395|2826|12254|14078|13844|23843|8816|6315|48472|51140|54590|2796|48447|32997|7897|10356|32482|33300|16805|57340|28593|34764|11198|17235|52034|10220|16393|2938|14371|55244|3207|29767|37368|14244|18264|45774|55502|16967|9924|32526|49808|7867|56943|2786|6391|42516|21917|20225|7589|12108|9356|30816|27107|30626|10155|53767|37940|57727|29541|57558|55443|55131|9103|18075|26084|37227|31191|9395|22068|32534|44737|41260|26157|43388|46245|57624|48841|52341|2702|32581|14873|29624|7787|16945|10671|36720",0.46414382963292461,0.4661875646938784,0.0020437350609537885,canonical_raw_float64_squared_L2
882,1896,4064a608d8339fc1,e745c87bc4a1209d,51743,100,"51743|28615|32502|4927|57098|13523|9267|47136|6851|43164|33122|2887|49616|17662|57936|112|55685|3836|8339|7735|47774|41964|41739|18331|26652|50962|48901|48276|27260|978|7145|17760|3230|42402|28018|6241|50723|8085|40283|54663|42684|58814|9080|16800|9774|42921|9883|57215|13149|6356|29894|20068|23248|12378|52764|48728|23272|16853|12880|19457|29794|7692|53471|20635|41215|43668|24386|25438|25582|13849|23850|47277|4615|50915|31166|46656|42387|6869|54292|11702|55500|25909|47423|3727|49348|3233|30009|3838|12856|45|209|47310|38650|22010|19363|55736|49873|36376|12548|50626",0.61929902362417866,0.62015694451434533,0.00085792089016667461,canonical_raw_float64_squared_L2
883,2644,73e091406db29592,f2dc7b06eae48a71,51748,100,"51748|35446|5216|55665|1787|1009|9616|31572|12686|25624|39006|13028|30029|56189|42112|25659|42241|7217|29737|33984|30979|53398|54419|43442|43002|7509|44618|23581|317|9648|25126|10548|46655|10159|35168|23157|38091|26552|35063|47565|22107|38224|11811|44333|5266|36357|42631|37566|54546|48635|30612|3263|11554|37464|9619|51802|33117|25615|15946|32131|7654|50755|53094|48729|17965|51587|55196|44176|15304|733|48847|47068|16004|32990|33258|32629|12265|13465|1711|21217|21319|557|20621|31707|56824|46116|59924|32363|6276|5226|5702|2460|14479|51018|20658|19520|14276|23256|53063|22189",0.28521433403457164,0.28630727530574179,0.0010929412711701558,canonical_raw_float64_squared_L2
884,2749,0146a8b366e6b561,e39e816efa5c956b,51749,100,"51749|20471|34617|18916|40011|32029|53041|41268|53778|19855|2106|25255|36225|54535|12032|41656|19552|45688|29660|6548|7896|40496|23549|5857|20108|6234|24835|50130|19689|13945|2922|47144|39913|38896|34782|46587|34736|22963|5180|40469|16110|40301|26812|41955|37118|53276|20655|5051|53605|12134|22460|19420|2154|50219|23903|44110|36514|15718|17529|30095|19929|32208|6583|42760|12848|53767|47300|47318|4830|42702|38350|15487|48955|6838|22519|22044|38110|51350|38979|51249|15168|22149|5212|28246|12787|6339|36069|41523|14737|17604|31948|9543|7910|14270|58599|22709|20377|7165|42146|14827",0.42697297885205809,0.42707696183512789,0.0001039829830697947,canonical_raw_float64_squared_L2
885,2153,5796f1fc2c3753fc,5f8e809771086b6b,51770,100,"51770|37836|25107|24913|10307|46942|5160|3186|22949|11267|42983|12227|52778|40637|4219|58868|53326|52710|39853|2119|32610|5114|53795|53090|28553|11391|49620|10121|30431|9377|7085|47129|48892|149|50267|56148|44990|45459|49251|52908|12301|28015|18500|24241|7206|26749|14566|51521|32498|31036|1299|34881|48706|10232|35104|44578|49760|38920|10250|32384|30632|21364|40510|18346|33388|34127|57882|33334|36684|5116|28118|16477|24388|59174|13786|25393|57089|2823|254|47403|45540|58027|37896|50277|28232|15167|50580|42384|21896|59701|28566|19739|41968|25401|55345|56521|53256|729|24524|21252",0.73022349689136934,0.73036743434566709,0.00014393745429774896,canonical_raw_float64_squared_L2
886,2100,1ef824b51654143d,aa08c67ca8e11264,51810,100,"51810|24217|22262|30418|17647|38204|23959|13852|44051|14518|23923|40983|6971|11407|15792|57193|24654|22899|49998|10964|860|47476|18683|48310|44951|22108|9012|6291|54848|8181|40185|25042|26180|34153|32311|34206|43641|56045|126|36028|9754|22370|22829|20829|21118|15333|29316|47562|15535|33321|49686|17601|26801|42726|59405|40728|44880|34940|27243|56244|12944|58282|9938|49144|47365|11296|57968|17718|59115|25278|10079|47060|38919|9022|33985|1781|51301|54931|17758|31841|28910|2749|11482|353|17674|11010|33762|5283|20869|56114|23789|53946|36053|25685|47761|46409|1565|52947|53723|3774",0.54183218254201482,0.54190206048246647,6.9877940451656961e-05,canonical_raw_float64_squared_L2
887,2575,2bede4e873dc179d,e8b9010b870873ea,51858,100,"51858|37768|25427|14558|34764|23394|37656|33002|2938|26735|30531|41337|33482|37940|56943|54544|37061|30128|32412|11382|28720|9451|55443|43139|21240|48413|53256|33501|45448|51401|19462|51977|31447|28881|45616|3663|52034|831|18626|27353|37368|3028|56098|15457|42516|54203|30310|7559|22068|38692|36285|50488|45592|39173|53088|13865|21247|13353|21173|17306|28502|7822|25931|55751|54090|38676|82|9303|18086|47425|16610|1302|30567|35557|29541|53935|9352|34247|32986|33848|13013|28510|28593|57822|59234|16085|54033|29422|36934|36665|57539|54184|24301|32526|20225|39186|24562|12124|16974|37763",0.51162080430537871,0.51233351261954319,0.00071270831416447855,canonical_raw_float64_squared_L2
888,1636,cf6424dacf9bd1eb,b950231ae04d0a9a,51860,100,"51860|24244|31959|58181|40979|47713|33467|17930|4207|52770|45239|17815|14259|33765|39729|39512|34336|42855|48412|32946|11765|43572|20983|37447|35925|25219|28989|36182|51301|2873|16558|51742|5306|10003|58668|40936|45159|46904|10897|42503|29850|33657|8794|39181|58916|48431|29788|13073|27879|9690|35208|44458|16481|38078|57713|22490|59351|498|35293|40636|37592|20173|27871|42838|53477|2487|56196|58505|6743|52453|58665|13392|13878|39603|2835|29649|16864|54613|1525|4756|49220|45899|18281|5343|6486|31553|11794|9049|37271|42130|15958|52992|845|21901|41823|18119|42224|31449|18716|37506",0.86743328983265466,0.86746357885908942,3.0289026434759947e-05,canonical_raw_float64_squared_L2
889,1930,8e1b0f196ca44217,c7ba3efdc25f1ce9,52136,100,"52136|24655|36684|46999|7915|9254|15740|16117|13870|7176|49029|9396|18014|20755|25044|13469|29288|22574|30215|11421|52105|6035|58369|59958|5344|24278|39808|28863|39742|15224|25978|58744|16684|21847|10561|21559|53237|21221|21004|19841|25590|13881|22746|877|13599|56654|29627|59404|35106|17434|21027|48152|11638|14713|22816|10030|24709|896|19967|24042|13294|59609|40248|21056|7227|24218|33430|26737|16923|16310|14420|37765|19581|25647|32584|15608|50122|12038|21512|10930|57892|12816|6684|39422|1315|10719|13044|37197|54833|48296|6907|22240|33868|43169|22217|14783|13186|31656|6175|5622",0.76795334845628482,0.76888281101595368,0.00092946255966885882,canonical_raw_float64_squared_L2
890,2207,542be03173c56a19,85326c58de9461c5,52217,100,"52217|22506|39075|12024|38112|9362|19124|16048|21802|23746|36497|52837|3469|22514|47758|50944|37832|34131|18461|35663|1391|12861|7118|10650|4551|39709|45364|37049|14124|41762|35036|15007|19357|19639|4953|49247|9666|17736|26164|46839|32716|4860|13115|24722|13449|22954|42583|34276|55990|43216|24286|46392|47550|50530|57459|541|10095|7490|44727|58441|21249|35934|59051|41615|592|57768|1404|11096|52295|14058|34083|20686|59526|19586|4683|32309|11159|5987|26660|11692|10368|19547|26184|40113|1797|7440|16501|22696|31086|47886|38666|56851|31774|11879|58785|36747|20352|21516|4778|21202",0.47300942308088134,0.47362717158673495,0.0006177485058536103,canonical_raw_float64_squared_L2
891,2107,0f0032fe699f0a77,ad51cf0a4d7b99c5,52239,100,"52239|4393|51224|12733|52908|22592|51215|8316|59651|32498|42598|2301|49262|17157|5890|3138|45022|36684|21494|10140|22126|58091|38965|52340|42685|13875|1299|49706|29528|45688|56534|14582|50375|38774|46368|38708|38852|34114|13377|31033|381|33825|3416|53865|14081|18339|45903|58188|7604|4768|51097|23477|55195|2484|272|53098|16665|12848|37805|15245|3988|35400|19278|7099|19779|12444|3806|40892|51415|59893|52270|47559|50729|45260|16589|31932|14664|55222|59377|32391|24040|11414|36755|36562|16298|27630|5804|14218|47120|25369|44610|55022|21325|24513|58779|57751|30065|30163|50069|24698",0.57893460821217102,0.57931830852307153,0.00038370031090051437,canonical_raw_float64_squared_L2
892,2966,87f2aa21b996bac7,38d499ef8474799d,52245,100,"52245|16509|22096|53423|50055|17444|8007|19435|55583|49134|2006|46443|40391|51311|40671|33500|6099|4096|23446|27710|28363|20089|38374|38731|55164|36953|41424|51712|56242|4061|38599|32726|28180|37803|38978|13752|42621|40639|9818|38949|42754|14934|37726|5657|42236|20474|7283|37493|891|12231|3579|25244|36777|11063|1686|19269|24943|3039|23109|45325|25172|35014|53761|27986|47091|11158|43564|30930|26608|7440|43709|18741|55892|9796|56884|14483|57718|30280|14025|26316|55707|52973|55586|22796|43814|40695|18617|9786|55078|34224|57103|46699|33104|23836|35726|43194|29726|46758|57503|31625",0.32183889752615663,0.32254151766346378,0.00070262013730715278,canonical_raw_float64_squared_L2
893,2000,b04f951cc6af6f18,90b58e6f5a9bd69b,52430,100,"52430|44424|56365|19197|31452|35740|35557|24776|21882|16764|13272|46064|34506|39284|18507|15530|35784|32858|39067|42442|24265|33623|51415|35494|7331|32329|58209|50543|21382|41955|13663|38134|722|40682|26812|7163|7940|40464|41854|53777|26821|14503|25701|26072|33046|43876|20429|49019|3524|29050|24159|54047|58710|35198|38615|25788|36619|10277|25436|3434|34833|59375|41708|21069|35326|57161|16105|31793|34067|50699|59122|46918|12965|34458|20139|58675|32645|17529|57783|40454|5442|41522|26910|13631|49685|41810|29955|7314|45572|3960|24942|20493|17877|53026|55751|45790|54567|52291|50702|19026",0.58850472165842083,0.58998836138955224,0.0014836397311314142,canonical_raw_float64_squared_L2
894,2514,b590dcb71df3a815,bb5669e57a65884f,52464,100,"52464|34361|10701|20449|53510|53299|36665|6857|29827|23655|20640|48841|23739|46245|10873|42079|1712|33457|30336|12324|47374|12973|25911|32799|23474|35857|46961|32526|5785|44737|7822|41193|2112|54090|23784|18599|6932|7089|13533|50509|9714|42158|23519|2056|22580|927|40398|6499|6886|23516|32997|23479|55960|17633|32525|28593|20411|49274|15925|57593|10046|35397|47631|19820|32581|34597|52971|39189|10861|54524|34672|54571|25556|13838|32478|25702|14768|20332|56098|42516|41790|21885|38565|53340|2654|4753|19026|42616|59825|15116|42603|45820|25427|9924|25498|13485|59129|26084|34463|11957",0.55731355377955638,0.55805493308715026,0.00074137930759388126,canonical_raw_float64_squared_L2
895,1938,f184e57ac95a25d4,631f0b993962e8c4,52566,100,"52566|8770|1220|31057|24030|36012|21076|13759|46478|57960|7754|22788|10968|120|56773|47260|44774|37432|36726|47471|2159|44203|27738|55216|12776|43503|46530|39686|36533|35286|31874|19686|25263|34858|38917|40177|45647|46542|53672|45799|54110|28732|58747|5912|6314|14494|1287|1219|32766|28173|59327|36856|41497|30707|28474|45864|37098|39389|17169|6923|55683|57861|16352|22424|55082|21168|11851|1918|21227|40041|27335|52606|14514|56708|45903|54541|2262|26676|28587|138|50255|58657|2341|49296|8169|27191|5132|2833|54353|11503|31999|790|12396|38054|14362|27981|10698|10204|43361|10321",0.60454607271886796,0.60518178732906946,0.00063571461020150988,canonical_raw_float64_squared_L2
896,2337,0f734beba8f9402a,c219b61174e0c495,52594,100,"52594|38777|43803|6763|47162|7187|19333|42796|22370|27589|26801|3964|58195|21931|35893|47378|41913|55972|14384|27997|16728|25468|57728|24144|16385|42630|52784|19549|49144|37144|55729|26002|12153|21416|42969|45717|36165|19432|37555|39023|37250|42713|1870|24625|41488|10425|42161|8138|24938|53939|5496|6727|44462|42676|7287|2204|56915|11297|3034|50089|19659|9718|2637|24787|32301|37719|14229|20497|44951|57790|18112|27449|40355|126|1709|46159|21118|10024|31815|50951|50362|26483|59726|26045|45262|26315|17167|59204|38937|35687|56275|38689|5607|32460|15025|10038|43957|58918|27030|27199",0.49424768502946603,0.49426890703858517,2.1222009119137297e-05,canonical_raw_float64_squared_L2
