evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
35	958.122651618932	616.2989939182346	545.8112772613099	958.122651618932	616.2989939182346	545.8112772613099	532.7703289141496	429.493449402612	404.16449152961076	532.7703289141496	429.493449402612	404.16449152961076
36	1380.781176317336	1355.7307610973423	1369.6738006715184	1380.781176317336	1355.7307610973423	1369.6738006715184	1222.2114506462062	1221.3628784980992	1235.43071938288	1222.2114506462062	1221.3628784980992	1235.43071938288
37	917.3942276428415	795.6159458786215	745.196624955709	917.3942276428415	795.6159458786215	745.196624955709	675.8861635087269	671.3601612630571	660.4236529235338	675.8861635087269	671.3601612630571	660.4236529235338
38	1020.2436225208864	876.1082996145658	819.3016213035023	1020.2436225208864	876.1082996145658	819.3016213035023	294.8644957077295	293.1405930492291	293.75580047120354	294.8644957077295	293.1405930492291	293.75580047120354
39	1504.109958579479	1262.0691474359146	1208.3050453353167	1504.109958579479	1262.0691474359146	1208.3050453353167	617.0330491551459	414.3766005963008	372.8687697496318	617.0330491551459	414.3766005963008	372.8687697496318
40	1856.2276355444549	1563.057702243393	1450.0951660111768	1856.2276355444549	1563.057702243393	1450.0951660111768	603.4893165482023	603.1309090930033	597.6976305024411	603.4893165482023	603.1309090930033	597.6976305024411
41	1984.8031592166203	1948.7219263027068	1925.635880310442	1984.8031592166203	1948.7219263027068	1925.635880310442	940.8193424824432	938.201806453451	945.7115724438644	940.8193424824432	938.201806453451	945.7115724438644
42	1454.021801876931	1242.6111895000295	1087.3787981767841	1454.021801876931	1242.6111895000295	1087.3787981767841	1491.6238284323344	664.8114939269045	525.3422759325249	1491.6238284323344	664.8114939269045	525.3422759325249
43	1408.9535363813418	1174.807340803986	1002.653883672687	1408.9535363813418	1174.807340803986	1002.653883672687	512.6485177411896	510.8236232699017	514.8598593898632	512.6485177411896	510.8236232699017	514.8598593898632
44	784.2746561337857	784.2746561337857	801.8916450230284	784.2746561337857	784.2746561337857	801.8916450230284	337.9921850308754	333.4013864489435	333.07756085234575	337.9921850308754	333.4013864489435	333.07756085234575
45	1172.6156949063525	884.3424533909246	856.1380502154558	1172.6156949063525	884.3424533909246	856.1380502154558	423.82455916254503	423.82455916254503	425.30754159537696	423.82455916254503	423.82455916254503	425.30754159537696
46	487.3711860908578	468.92784759189715	453.6925596593376	487.3711860908578	468.92784759189715	453.6925596593376	356.94909920349517	356.90782256349877	359.5392522703237	356.94909920349517	356.90782256349877	359.5392522703237
47	1622.015869201689	1622.015869201689	1614.3467355970129	1622.015869201689	1622.015869201689	1614.3467355970129	1166.435771047577	1099.5486644834787	1069.7126106929798	1166.435771047577	1099.5486644834787	1069.7126106929798
48	1367.523933374935	696.5376728088795	571.0414947606497	1367.523933374935	696.5376728088795	571.0414947606497	630.7088402193503	535.8401441779622	460.36830161664375	630.7088402193503	535.8401441779622	460.36830161664375
49	818.673219432639	810.7049763938988	815.0284047960929	818.673219432639	810.7049763938988	815.0284047960929	391.74390151307557	331.0660047234668	293.28226954760146	391.74390151307557	331.0660047234668	293.28226954760146
50	2119.148935418926	1525.0049751420622	1343.5121651363065	2119.148935418926	1525.0049751420622	1343.5121651363065	644.0555600593257	643.5480297393201	645.6938997964606	644.0555600593257	643.5480297393201	645.6938997964606
51	1500.1639761631616	1489.991250655463	1489.4537947208541	1500.1639761631616	1489.991250655463	1489.4537947208541	481.98240544312887	474.1104937189828	471.647900269607	481.98240544312887	474.1104937189828	471.647900269607
52	1024.2285778330734	909.5211368945638	867.5339290976178	1024.2285778330734	909.5211368945638	867.5339290976178	590.7156077461628	547.4265124474891	528.0351497316825	590.7156077461628	547.4265124474891	528.0351497316825
53	384.75912994964585	383.12279662676485	372.23434600550354	384.75912994964585	383.12279662676485	372.23434600550354	253.7537036746849	244.73533761300723	234.2294940475885	253.7537036746849	244.73533761300723	234.2294940475885
54	526.4627498365055	525.4538643378194	532.9035212981098	526.4627498365055	525.4538643378194	532.9035212981098	526.8060967483138	383.2599394036226	339.0354453111778	526.8060967483138	383.2599394036226	339.0354453111778
55	1270.7753483958522	959.3381528731127	913.6871436211559	1270.7753483958522	959.3381528731127	913.6871436211559	592.916614196185	545.4206671623808	518.6098159706569	592.916614196185	545.4206671623808	518.6098159706569
56	1176.7663040405787	1147.734524681906	1061.2722423090906	1176.7663040405787	1147.734524681906	1061.2722423090906	556.6723974615172	509.86297430218985	489.46699425168936	556.6723974615172	509.86297430218985	489.46699425168936
57	1550.8279379921748	1422.7418857615937	1308.6830277119325	1550.8279379921748	1422.7418857615937	1308.6830277119325	824.8626242713026	641.6630586139975	536.9253805080635	824.8626242713026	641.6630586139975	536.9253805080635
58	1283.506945789939	1055.1668374525889	989.8961953754987	1283.506945789939	1055.1668374525889	989.8961953754987	1490.6744395302508	1073.298228749175	988.7146763371952	1490.6744395302508	1073.298228749175	988.7146763371952
59	984.5182876068827	797.9060034709071	746.4932183927739	984.5182876068827	797.9060034709071	746.4932183927739	443.80728918265993	441.1168750749197	441.25990457786025	443.80728918265993	441.1168750749197	441.25990457786025
60	4003.890967094764	2851.5370867840566	2492.0342333780773	4003.890967094764	2851.5370867840566	2492.0342333780773	3417.1330066353394	2028.5277932084884	1676.2874046596955	3417.1330066353394	2028.5277932084884	1676.2874046596955
61	678.2303286950765	598.3617645603455	554.0308136665813	678.2303286950765	598.3617645603455	554.0308136665813	498.5854399791426	492.64411395794224	486.0040775259818	498.5854399791426	492.64411395794224	486.0040775259818
62	471.5913339622144	471.5913339622144	472.64928316056876	471.5913339622144	471.5913339622144	472.64928316056876	402.23790801480857	376.06442577210896	357.0705168339631	402.23790801480857	376.06442577210896	357.0705168339631
63	927.0907204078065	915.7645616015851	905.6859038391885	927.0907204078065	915.7645616015851	905.6859038391885	854.2058167748469	828.6856376622125	810.7821739907748	854.2058167748469	828.6856376622125	810.7821739907748
64	495.8929183493534	495.8929183493534	501.7508933689319	495.8929183493534	495.8929183493534	501.7508933689319	402.10264815208905	373.65737738226625	355.30900719455724	402.10264815208905	373.65737738226625	355.30900719455724
65	834.9292141222093	834.9292141222093	844.6005900544715	834.9292141222093	834.9292141222093	844.6005900544715	1241.772192178205	1036.3740423445877	963.5032883253733	1241.772192178205	1036.3740423445877	963.5032883253733
66	1029.6052901857747	1010.151058892765	1001.9512616874756	1029.6052901857747	1010.151058892765	1001.9512616874756	947.7130220174398	908.6946441466174	902.1585816527697	947.7130220174398	908.6946441466174	902.1585816527697
67	1291.9034890241996	1279.1785763957555	1272.1209728484735	1291.9034890241996	1279.1785763957555	1272.1209728484735	743.0580972943268	641.541106362426	563.2646481971087	743.0580972943268	641.541106362426	563.2646481971087
68	847.5621117771293	847.5621117771293	858.0938337908002	847.5621117771293	847.5621117771293	858.0938337908002	613.1367725903629	600.8771274276257	594.6562356166546	613.1367725903629	600.8771274276257	594.6562356166546
69	767.7680342973592	546.8933081022162	476.31326208227307	767.7680342973592	546.8933081022162	476.31326208227307	158.20264292005777	153.81478098349174	151.4767432877341	158.20264292005777	153.81478098349174	151.4767432877341
70	774.3187332238485	774.3187332238485	785.1289988346101	774.3187332238485	774.3187332238485	785.1289988346101	552.2335305952953	510.1152983298742	485.3444994049929	552.2335305952953	510.1152983298742	485.3444994049929
