evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7012	1068.0309258128073	915.5917221948112	854.4374001237063	1068.0309258128073	915.5917221948112	854.4374001237063	713.4806472073628	634.5340254001128	596.5786081297142	713.4806472073628	634.5340254001128	596.5786081297142
7013	2266.7402612690867	1948.0835185393198	1694.0340812776471	2266.7402612690867	1948.0835185393198	1694.0340812776471	720.4619622208398	690.732155431679	683.4134055879081	720.4619622208398	690.732155431679	683.4134055879081
7014	1521.3442029195257	1083.500224809607	971.3321478256662	1521.3442029195257	1083.500224809607	971.3321478256662	757.8404137965877	580.7969656670075	547.9089500360352	757.8404137965877	580.7969656670075	547.9089500360352
7015	640.9788487480243	640.9788487480243	642.9495496869084	640.9788487480243	640.9788487480243	642.9495496869084	888.846118835316	882.3608802355882	892.8527095927924	888.846118835316	882.3608802355882	892.8527095927924
7016	1981.7993163230733	1630.7021533362588	1499.5398649329459	1981.7993163230733	1630.7021533362588	1499.5398649329459	787.141169038063	760.9141484296722	751.0085506787093	787.141169038063	760.9141484296722	751.0085506787093
7017	1489.1012071883342	1488.87844702465	1515.8155781513249	1489.1012071883342	1488.87844702465	1515.8155781513249	2528.1661673430744	1309.8593859049035	1080.0693362252612	2528.1661673430744	1309.8593859049035	1080.0693362252612
7018	597.5562771082359	593.5427587397539	599.2115536054154	597.5562771082359	593.5427587397539	599.2115536054154	710.6505424166542	621.43663632721	597.1375621476602	710.6505424166542	621.43663632721	597.1375621476602
7019	924.68758002285	921.7932978526861	931.4573131137113	924.68758002285	921.7932978526861	931.4573131137113	738.2538863079553	714.0122857997667	704.8835012791003	738.2538863079553	714.0122857997667	704.8835012791003
7020	403.7289790627815	365.55919979966484	333.7673737757701	403.7289790627815	365.55919979966484	333.7673737757701	402.6334375051958	327.8443517814546	284.09295089782097	402.6334375051958	327.8443517814546	284.09295089782097
7021	268.8741171307649	268.2635929128284	266.21923985771906	268.8741171307649	268.2635929128284	266.21923985771906	257.85651349096383	203.04946885299285	170.3179086515865	257.85651349096383	203.04946885299285	170.3179086515865
7022	1339.0108736801312	1335.5247495472986	1351.7103457448998	1339.0108736801312	1335.5247495472986	1351.7103457448998	585.54725256761	554.4460702930207	539.0101701199746	585.54725256761	554.4460702930207	539.0101701199746
7023	2264.69828935643	1286.7623197960465	1160.5847957042051	2264.69828935643	1286.7623197960465	1160.5847957042051	495.21962076909244	483.47931994744147	461.8761997478595	495.21962076909244	483.47931994744147	461.8761997478595
7024	1288.9855033215915	1288.9855033215915	1316.2163134621587	1288.9855033215915	1288.9855033215915	1316.2163134621587	961.6566954592572	961.6566954592572	973.1857270742976	961.6566954592572	961.6566954592572	973.1857270742976
