evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
910	0.012934671278216013	0.009671523372255906	0.009254595734365247	0.012934671278216013	0.009671523372255906	0.009254595734365247	0.02036780581100855	0.01097676035955863	0.008886234957641388	0.02036780581100855	0.01097676035955863	0.008886234957641388
911	0.09938622757967115	0.07553168208589824	0.06913566683312598	0.09938622757967115	0.07553168208589824	0.06913566683312598	0.08945758524128966	0.06913142564637854	0.06113532761375716	0.08945758524128966	0.06913142564637854	0.06113532761375716
912	0.028016201491716068	0.012848105496299195	0.009468761181558576	0.028016201491716068	0.012848105496299195	0.009468761181558576	0.01516974728800189	0.010760948886105673	0.008537498882005763	0.01516974728800189	0.010760948886105673	0.008537498882005763
913	0.01306088722157955	0.007366477697704624	0.005655385164188261	0.01306088722157955	0.007366477697704624	0.005655385164188261	0.004548140963201865	0.003802423581233253	0.0034858044657863673	0.004548140963201865	0.003802423581233253	0.0034858044657863673
914	0.0001989105354211625	0.00012924728408066636	0.00010883638017880199	0.0001989105354211625	0.00012924728408066636	0.00010883638017880199	0.00019725972638302342	0.00012144881527760882	9.357085043037892e-05	0.00019725972638302342	0.00012144881527760882	9.357085043037892e-05
915	0.007305865547525563	0.004767802501602025	0.003826225755690351	0.007305865547525563	0.004767802501602025	0.003826225755690351	0.00402642713839084	0.0030837546561599954	0.003029085602620902	0.00402642713839084	0.0030837546561599954	0.003029085602620902
916	0.01563185782417298	0.009571585448329856	0.005665102243829833	0.01563185782417298	0.009571585448329856	0.005665102243829833	0.01586691220664571	0.006593761410499479	0.004357184758794763	0.01586691220664571	0.006593761410499479	0.004357184758794763
917	0.027512233074266625	0.016328416911293026	0.013977807127700371	0.027512233074266625	0.016328416911293026	0.013977807127700371	0.017469678139760678	0.013001511725297671	0.011486197722537811	0.017469678139760678	0.013001511725297671	0.011486197722537811
918	0.027994817037269075	0.014287590070845067	0.01031328380219998	0.027994817037269075	0.014287590070845067	0.01031328380219998	0.014703813385071462	0.010250610053500826	0.008392141193711457	0.014703813385071462	0.010250610053500826	0.008392141193711457
919	0.008758746416543143	0.005716941802917475	0.00418068223990117	0.008758746416543143	0.005716941802917475	0.00418068223990117	0.011625924200288079	0.005450776026486706	0.0043223498402597225	0.011625924200288079	0.005450776026486706	0.0043223498402597225
920	0.005779572338634449	0.00335290154213135	0.0022735918799672242	0.005779572338634449	0.00335290154213135	0.0022735918799672242	0.003183446671743761	0.002106804373112567	0.0018409879600843667	0.003183446671743761	0.002106804373112567	0.0018409879600843667
921	0.010273097869933384	0.0068982605571413945	0.005358351400901087	0.010273097869933384	0.0068982605571413945	0.005358351400901087	0.00687408385165523	0.0053280850125503165	0.004822438736084966	0.00687408385165523	0.0053280850125503165	0.004822438736084966
