dataset	dimensions	fold	segment	rotation	pair	bits_per_coordinate	fit_nearest_sse
gist	960	A_TO_B	2	QR	127	11	4.239189197883617e-06
gist	960	A_TO_B	2	QR	128	1	5.192074023004517
gist	960	A_TO_B	2	QR	128	2	1.1059902708082745
gist	960	A_TO_B	2	QR	128	3	0.2766446226165148
gist	960	A_TO_B	2	QR	128	4	0.07087490867110197
gist	960	A_TO_B	2	QR	128	5	0.01750676347525751
gist	960	A_TO_B	2	QR	128	6	0.0043608511560630425
gist	960	A_TO_B	2	QR	128	7	0.0010862719727354234
gist	960	A_TO_B	2	QR	128	8	0.0002694108702130289
gist	960	A_TO_B	2	QR	128	9	6.686814674380877e-05
gist	960	A_TO_B	2	QR	128	10	1.6803759241106334e-05
gist	960	A_TO_B	2	QR	128	11	4.203053589922994e-06
gist	960	A_TO_B	2	QR	129	1	5.181901388770107
gist	960	A_TO_B	2	QR	129	2	1.1066817158065432
gist	960	A_TO_B	2	QR	129	3	0.28042915605124624
gist	960	A_TO_B	2	QR	129	4	0.07076222740150599
gist	960	A_TO_B	2	QR	129	5	0.01755180209491063
gist	960	A_TO_B	2	QR	129	6	0.00433979597393611
gist	960	A_TO_B	2	QR	129	7	0.0010822183619288452
gist	960	A_TO_B	2	QR	129	8	0.0002756430488269499
gist	960	A_TO_B	2	QR	129	9	6.806217404322298e-05
gist	960	A_TO_B	2	QR	129	10	1.7096028199563876e-05
gist	960	A_TO_B	2	QR	129	11	4.374740810528583e-06
gist	960	A_TO_B	2	QR	130	1	5.1947935363790485
gist	960	A_TO_B	2	QR	130	2	1.116241392116588
gist	960	A_TO_B	2	QR	130	3	0.27676109335234134
gist	960	A_TO_B	2	QR	130	4	0.06985908611839056
gist	960	A_TO_B	2	QR	130	5	0.01752509383367287
gist	960	A_TO_B	2	QR	130	6	0.004333144456747493
gist	960	A_TO_B	2	QR	130	7	0.0010843954041223683
gist	960	A_TO_B	2	QR	130	8	0.00027258395858098376
gist	960	A_TO_B	2	QR	130	9	6.858758289987297e-05
gist	960	A_TO_B	2	QR	130	10	1.6906218328852725e-05
gist	960	A_TO_B	2	QR	130	11	4.244128426950599e-06
gist	960	A_TO_B	2	QR	131	1	5.243978458425564
gist	960	A_TO_B	2	QR	131	2	1.0955963605305474
gist	960	A_TO_B	2	QR	131	3	0.2764017323686698
gist	960	A_TO_B	2	QR	131	4	0.06944580961429869
gist	960	A_TO_B	2	QR	131	5	0.01722172137597963
gist	960	A_TO_B	2	QR	131	6	0.004419430394303989
gist	960	A_TO_B	2	QR	131	7	0.0010917001526515526
gist	960	A_TO_B	2	QR	131	8	0.0002745579573005035
gist	960	A_TO_B	2	QR	131	9	6.853928848021387e-05
gist	960	A_TO_B	2	QR	131	10	1.6881573625061384e-05
gist	960	A_TO_B	2	QR	131	11	4.220319030065625e-06
gist	960	A_TO_B	2	QR	132	1	5.152872828593552
gist	960	A_TO_B	2	QR	132	2	1.0996043799329094
gist	960	A_TO_B	2	QR	132	3	0.27741118766441536
gist	960	A_TO_B	2	QR	132	4	0.0704001245065454
gist	960	A_TO_B	2	QR	132	5	0.017315170957914326
gist	960	A_TO_B	2	QR	132	6	0.004352306283317922
gist	960	A_TO_B	2	QR	132	7	0.0010886112281695897
gist	960	A_TO_B	2	QR	132	8	0.00027456484109301385
gist	960	A_TO_B	2	QR	132	9	6.802463010257321e-05
gist	960	A_TO_B	2	QR	132	10	1.6829870090253608e-05
gist	960	A_TO_B	2	QR	132	11	4.2599909229822395e-06
gist	960	A_TO_B	2	QR	133	1	5.170386406288988
gist	960	A_TO_B	2	QR	133	2	1.102298487740301
gist	960	A_TO_B	2	QR	133	3	0.27720274438728365
gist	960	A_TO_B	2	QR	133	4	0.06968098087036366
gist	960	A_TO_B	2	QR	133	5	0.017341108509206914
gist	960	A_TO_B	2	QR	133	6	0.004344261297036196
gist	960	A_TO_B	2	QR	133	7	0.0010857643157689756
gist	960	A_TO_B	2	QR	133	8	0.00027265104360043094
gist	960	A_TO_B	2	QR	133	9	6.776314671701329e-05
gist	960	A_TO_B	2	QR	133	10	1.7011763072448934e-05
gist	960	A_TO_B	2	QR	133	11	4.205687122910467e-06
gist	960	A_TO_B	2	QR	134	1	5.283207567173442
gist	960	A_TO_B	2	QR	134	2	1.110380016894022
gist	960	A_TO_B	2	QR	134	3	0.27658068398949
gist	960	A_TO_B	2	QR	134	4	0.06933787725533963
gist	960	A_TO_B	2	QR	134	5	0.01728824082981369
gist	960	A_TO_B	2	QR	134	6	0.004362185747906608
gist	960	A_TO_B	2	QR	134	7	0.0010954382227713285
gist	960	A_TO_B	2	QR	134	8	0.000273688978098664
gist	960	A_TO_B	2	QR	134	9	6.952866846855681e-05
gist	960	A_TO_B	2	QR	134	10	1.71292725092436e-05
gist	960	A_TO_B	2	QR	134	11	4.216018768534792e-06
gist	960	A_TO_B	2	QR	135	1	5.28075191715198
gist	960	A_TO_B	2	QR	135	2	1.1160297625489055
gist	960	A_TO_B	2	QR	135	3	0.27990110592883155
gist	960	A_TO_B	2	QR	135	4	0.06867261510167641
gist	960	A_TO_B	2	QR	135	5	0.01739894969354028
gist	960	A_TO_B	2	QR	135	6	0.004310952974873458
gist	960	A_TO_B	2	QR	135	7	0.001101514059958052
gist	960	A_TO_B	2	QR	135	8	0.00027262715016973136
gist	960	A_TO_B	2	QR	135	9	6.70126545516054e-05
gist	960	A_TO_B	2	QR	135	10	1.7036445247632442e-05
gist	960	A_TO_B	2	QR	135	11	4.250716519971957e-06
gist	960	A_TO_B	2	QR	136	1	5.283755383295445
gist	960	A_TO_B	2	QR	136	2	1.1054050140167815
gist	960	A_TO_B	2	QR	136	3	0.2748287500106735
gist	960	A_TO_B	2	QR	136	4	0.0690669874773561
gist	960	A_TO_B	2	QR	136	5	0.017311334494040855
gist	960	A_TO_B	2	QR	136	6	0.004321691881128247
gist	960	A_TO_B	2	QR	136	7	0.0010823923314840832
gist	960	A_TO_B	2	QR	136	8	0.0002738085727347268
gist	960	A_TO_B	2	QR	136	9	6.716164611361353e-05
gist	960	A_TO_B	2	QR	136	10	1.683457576475683e-05
gist	960	A_TO_B	2	QR	136	11	4.178779351630902e-06
gist	960	A_TO_B	2	QR	137	1	5.324114088151161
gist	960	A_TO_B	2	QR	137	2	1.1426780303084971
gist	960	A_TO_B	2	QR	137	3	0.27526793620137546
gist	960	A_TO_B	2	QR	137	4	0.06952006220049951
gist	960	A_TO_B	2	QR	137	5	0.01739513363599493
gist	960	A_TO_B	2	QR	137	6	0.004223800349366481
gist	960	A_TO_B	2	QR	137	7	0.0010761009940616637
gist	960	A_TO_B	2	QR	137	8	0.0002714091820043204
gist	960	A_TO_B	2	QR	137	9	6.768204348350635e-05
gist	960	A_TO_B	2	QR	137	10	1.657091762605481e-05
gist	960	A_TO_B	2	QR	137	11	4.200933103335035e-06
gist	960	A_TO_B	2	QR	138	1	5.2764158902239595
gist	960	A_TO_B	2	QR	138	2	1.116889246934249
gist	960	A_TO_B	2	QR	138	3	0.27425919619685923
gist	960	A_TO_B	2	QR	138	4	0.06941210141926797
gist	960	A_TO_B	2	QR	138	5	0.017487436220812197
gist	960	A_TO_B	2	QR	138	6	0.0042910676101836345
gist	960	A_TO_B	2	QR	138	7	0.0010703572498197513
gist	960	A_TO_B	2	QR	138	8	0.0002702711443057719
gist	960	A_TO_B	2	QR	138	9	6.794328120136761e-05
gist	960	A_TO_B	2	QR	138	10	1.6988017918372614e-05
gist	960	A_TO_B	2	QR	138	11	4.2636262384644525e-06
gist	960	A_TO_B	2	QR	139	1	5.241437462119462
gist	960	A_TO_B	2	QR	139	2	1.1217973136348864
gist	960	A_TO_B	2	QR	139	3	0.27554985064815585
gist	960	A_TO_B	2	QR	139	4	0.06887631361583238
gist	960	A_TO_B	2	QR	139	5	0.01726364989052805
gist	960	A_TO_B	2	QR	139	6	0.004373433879246718
gist	960	A_TO_B	2	QR	139	7	0.0011005210328279245
gist	960	A_TO_B	2	QR	139	8	0.00027443633955171164
gist	960	A_TO_B	2	QR	139	9	6.857669303012366e-05
gist	960	A_TO_B	2	QR	139	10	1.667898896157157e-05
gist	960	A_TO_B	2	QR	139	11	4.243379093389606e-06
gist	960	A_TO_B	2	QR	140	1	5.198942988337222
gist	960	A_TO_B	2	QR	140	2	1.1119395370491056
gist	960	A_TO_B	2	QR	140	3	0.2752979354602087
gist	960	A_TO_B	2	QR	140	4	0.06957495235126346
gist	960	A_TO_B	2	QR	140	5	0.01769081499862914
gist	960	A_TO_B	2	QR	140	6	0.004366938658196681
gist	960	A_TO_B	2	QR	140	7	0.0010907011449418857
gist	960	A_TO_B	2	QR	140	8	0.0002706836227567769
gist	960	A_TO_B	2	QR	140	9	6.761058539607532e-05
gist	960	A_TO_B	2	QR	140	10	1.7155181358257192e-05
gist	960	A_TO_B	2	QR	140	11	4.234579328486559e-06
gist	960	A_TO_B	2	QR	141	1	5.285629385445628
gist	960	A_TO_B	2	QR	141	2	1.1182439216786106
gist	960	A_TO_B	2	QR	141	3	0.279646178551948
gist	960	A_TO_B	2	QR	141	4	0.06938533852492786
gist	960	A_TO_B	2	QR	141	5	0.017254957665374063
gist	960	A_TO_B	2	QR	141	6	0.004300164455521337
gist	960	A_TO_B	2	QR	141	7	0.0010773061492640814
gist	960	A_TO_B	2	QR	141	8	0.00027181333996024456
gist	960	A_TO_B	2	QR	141	9	6.747344060722212e-05
gist	960	A_TO_B	2	QR	141	10	1.6934556840324123e-05
gist	960	A_TO_B	2	QR	141	11	4.186612650347672e-06
gist	960	A_TO_B	2	QR	142	1	5.284752847399426
gist	960	A_TO_B	2	QR	142	2	1.121655534754981
gist	960	A_TO_B	2	QR	142	3	0.277291675317328
gist	960	A_TO_B	2	QR	142	4	0.06946473217876105
gist	960	A_TO_B	2	QR	142	5	0.017390530076212874
gist	960	A_TO_B	2	QR	142	6	0.004325363519455548
gist	960	A_TO_B	2	QR	142	7	0.0010926121785146958
gist	960	A_TO_B	2	QR	142	8	0.000268464996855109
gist	960	A_TO_B	2	QR	142	9	6.799611879314002e-05
gist	960	A_TO_B	2	QR	142	10	1.6973792076354543e-05
gist	960	A_TO_B	2	QR	142	11	4.273204071427485e-06
gist	960	A_TO_B	2	QR	143	1	5.249399726431291
gist	960	A_TO_B	2	QR	143	2	1.104012955132905
gist	960	A_TO_B	2	QR	143	3	0.2819319646351577
gist	960	A_TO_B	2	QR	143	4	0.06972050155734948
gist	960	A_TO_B	2	QR	143	5	0.017347021999476204
gist	960	A_TO_B	2	QR	143	6	0.004291721241233159
gist	960	A_TO_B	2	QR	143	7	0.0010790581684669643
gist	960	A_TO_B	2	QR	143	8	0.0002726596489866537
gist	960	A_TO_B	2	QR	143	9	6.928736260088812e-05
gist	960	A_TO_B	2	QR	143	10	1.674111920125071e-05
gist	960	A_TO_B	2	QR	143	11	4.2201642327478874e-06
gist	960	A_TO_B	2	QR	144	1	5.147835475489991
gist	960	A_TO_B	2	QR	144	2	1.1066078412053872
gist	960	A_TO_B	2	QR	144	3	0.27491975030106874
gist	960	A_TO_B	2	QR	144	4	0.06902086425214264
gist	960	A_TO_B	2	QR	144	5	0.017241545838050636
gist	960	A_TO_B	2	QR	144	6	0.004391542232772719
gist	960	A_TO_B	2	QR	144	7	0.0010761636488349727
gist	960	A_TO_B	2	QR	144	8	0.00027572367867724
gist	960	A_TO_B	2	QR	144	9	6.735488294331244e-05
gist	960	A_TO_B	2	QR	144	10	1.695725009017815e-05
gist	960	A_TO_B	2	QR	144	11	4.267568394389995e-06
gist	960	A_TO_B	2	QR	145	1	5.23413284021721
gist	960	A_TO_B	2	QR	145	2	1.0986475412554275
gist	960	A_TO_B	2	QR	145	3	0.2739544831103625
gist	960	A_TO_B	2	QR	145	4	0.06879423406850232
gist	960	A_TO_B	2	QR	145	5	0.017221655193641935
gist	960	A_TO_B	2	QR	145	6	0.004391897366929119
gist	960	A_TO_B	2	QR	145	7	0.0010929146316138335
gist	960	A_TO_B	2	QR	145	8	0.0002733606268228491
gist	960	A_TO_B	2	QR	145	9	6.80018212607358e-05
gist	960	A_TO_B	2	QR	145	10	1.724947536308538e-05
gist	960	A_TO_B	2	QR	145	11	4.247223053152962e-06
gist	960	A_TO_B	2	QR	146	1	5.250088013056347
gist	960	A_TO_B	2	QR	146	2	1.1015603155022629
gist	960	A_TO_B	2	QR	146	3	0.2759661027514122
gist	960	A_TO_B	2	QR	146	4	0.06788932188496936
gist	960	A_TO_B	2	QR	146	5	0.017388006764624438
gist	960	A_TO_B	2	QR	146	6	0.004294420614433414
gist	960	A_TO_B	2	QR	146	7	0.001095241248587022
gist	960	A_TO_B	2	QR	146	8	0.0002761408289961445
gist	960	A_TO_B	2	QR	146	9	6.77595899957475e-05
gist	960	A_TO_B	2	QR	146	10	1.6888479547027496e-05
gist	960	A_TO_B	2	QR	146	11	4.266993985666764e-06
gist	960	A_TO_B	2	QR	147	1	5.240221385036293
gist	960	A_TO_B	2	QR	147	2	1.111407957578095
gist	960	A_TO_B	2	QR	147	3	0.2802414588280615
gist	960	A_TO_B	2	QR	147	4	0.06919649695058422
gist	960	A_TO_B	2	QR	147	5	0.017537646836174873
gist	960	A_TO_B	2	QR	147	6	0.004344500316735375
gist	960	A_TO_B	2	QR	147	7	0.001083499975475001
gist	960	A_TO_B	2	QR	147	8	0.00027331289371540106
gist	960	A_TO_B	2	QR	147	9	6.816051922172571e-05
gist	960	A_TO_B	2	QR	147	10	1.685672505290418e-05
gist	960	A_TO_B	2	QR	147	11	4.252045726234874e-06
gist	960	A_TO_B	2	QR	148	1	5.246291148086437
gist	960	A_TO_B	2	QR	148	2	1.0958806245932688
gist	960	A_TO_B	2	QR	148	3	0.27472992256975515
gist	960	A_TO_B	2	QR	148	4	0.07024132521624962
gist	960	A_TO_B	2	QR	148	5	0.017388478573764438
gist	960	A_TO_B	2	QR	148	6	0.004291396309636645
gist	960	A_TO_B	2	QR	148	7	0.0010898094770198706
gist	960	A_TO_B	2	QR	148	8	0.00027196447985281425
gist	960	A_TO_B	2	QR	148	9	6.754363314302716e-05
gist	960	A_TO_B	2	QR	148	10	1.689780786335357e-05
gist	960	A_TO_B	2	QR	148	11	4.176329779304944e-06
gist	960	A_TO_B	2	QR	149	1	5.096992350907843
gist	960	A_TO_B	2	QR	149	2	1.1079483227213103
gist	960	A_TO_B	2	QR	149	3	0.2812260745691509
gist	960	A_TO_B	2	QR	149	4	0.06974986080963513
gist	960	A_TO_B	2	QR	149	5	0.017185315470894216
gist	960	A_TO_B	2	QR	149	6	0.004387987225365612
gist	960	A_TO_B	2	QR	149	7	0.0010979451876152707
gist	960	A_TO_B	2	QR	149	8	0.00027191918933110166
gist	960	A_TO_B	2	QR	149	9	6.700530319348605e-05
gist	960	A_TO_B	2	QR	149	10	1.6806504574377778e-05
gist	960	A_TO_B	2	QR	149	11	4.151084000678862e-06
gist	960	A_TO_B	2	QR	150	1	5.236567931342325
gist	960	A_TO_B	2	QR	150	2	1.104379328950872
gist	960	A_TO_B	2	QR	150	3	0.2763542003784804
gist	960	A_TO_B	2	QR	150	4	0.06967847033423513
gist	960	A_TO_B	2	QR	150	5	0.017501772956238185
gist	960	A_TO_B	2	QR	150	6	0.004308139366288834
gist	960	A_TO_B	2	QR	150	7	0.0010996289398325708
gist	960	A_TO_B	2	QR	150	8	0.00026970380830379384
gist	960	A_TO_B	2	QR	150	9	6.740860626637678e-05
gist	960	A_TO_B	2	QR	150	10	1.7084900496077358e-05
gist	960	A_TO_B	2	QR	150	11	4.2839541336380084e-06
gist	960	A_TO_B	2	QR	151	1	5.236428372166546
gist	960	A_TO_B	2	QR	151	2	1.1121857727472835
gist	960	A_TO_B	2	QR	151	3	0.274107704087341
gist	960	A_TO_B	2	QR	151	4	0.0701400050054664
gist	960	A_TO_B	2	QR	151	5	0.01717517869372126
gist	960	A_TO_B	2	QR	151	6	0.004367567174776481
gist	960	A_TO_B	2	QR	151	7	0.001092082540677379
gist	960	A_TO_B	2	QR	151	8	0.0002701015309750149
gist	960	A_TO_B	2	QR	151	9	6.833577843863228e-05
gist	960	A_TO_B	2	QR	151	10	1.716046439832241e-05
gist	960	A_TO_B	2	QR	151	11	4.290458284696336e-06
gist	960	A_TO_B	2	QR	152	1	5.1173340595983765
gist	960	A_TO_B	2	QR	152	2	1.1155950789949547
gist	960	A_TO_B	2	QR	152	3	0.27810390503562316
gist	960	A_TO_B	2	QR	152	4	0.0691557407542998
gist	960	A_TO_B	2	QR	152	5	0.017270156546607244
gist	960	A_TO_B	2	QR	152	6	0.004371333666572552
gist	960	A_TO_B	2	QR	152	7	0.0010959342699654907
gist	960	A_TO_B	2	QR	152	8	0.00027436150609422776
gist	960	A_TO_B	2	QR	152	9	6.777839268805563e-05
gist	960	A_TO_B	2	QR	152	10	1.7261478593529322e-05
gist	960	A_TO_B	2	QR	152	11	4.2859271553376225e-06
gist	960	A_TO_B	2	QR	153	1	5.306998148778876
gist	960	A_TO_B	2	QR	153	2	1.0987640308555617
gist	960	A_TO_B	2	QR	153	3	0.2746068647741266
gist	960	A_TO_B	2	QR	153	4	0.06936730896479726
gist	960	A_TO_B	2	QR	153	5	0.017301190508914377
gist	960	A_TO_B	2	QR	153	6	0.004366224683690267
gist	960	A_TO_B	2	QR	153	7	0.001089672087711094
gist	960	A_TO_B	2	QR	153	8	0.0002691408098449946
gist	960	A_TO_B	2	QR	153	9	6.684521982629302e-05
gist	960	A_TO_B	2	QR	153	10	1.7135514755984912e-05
gist	960	A_TO_B	2	QR	153	11	4.263854944967794e-06
gist	960	A_TO_B	2	QR	154	1	5.184944266944372
gist	960	A_TO_B	2	QR	154	2	1.1048550078728774
gist	960	A_TO_B	2	QR	154	3	0.27757664610266064
gist	960	A_TO_B	2	QR	154	4	0.07019990684582
gist	960	A_TO_B	2	QR	154	5	0.017202941768690524
gist	960	A_TO_B	2	QR	154	6	0.004302805314263875
gist	960	A_TO_B	2	QR	154	7	0.0010757845372654747
gist	960	A_TO_B	2	QR	154	8	0.00027056786596856274
gist	960	A_TO_B	2	QR	154	9	6.836833228815788e-05
gist	960	A_TO_B	2	QR	154	10	1.7121156883009422e-05
gist	960	A_TO_B	2	QR	154	11	4.200213483679333e-06
gist	960	A_TO_B	2	QR	155	1	5.287167592366654
gist	960	A_TO_B	2	QR	155	2	1.1061782939269487
gist	960	A_TO_B	2	QR	155	3	0.278499357361967
gist	960	A_TO_B	2	QR	155	4	0.06909206300235622
gist	960	A_TO_B	2	QR	155	5	0.01773502624092874
gist	960	A_TO_B	2	QR	155	6	0.004390258753282826
gist	960	A_TO_B	2	QR	155	7	0.0010801675646110855
gist	960	A_TO_B	2	QR	155	8	0.0002714777886920677
gist	960	A_TO_B	2	QR	155	9	6.698154619277622e-05
gist	960	A_TO_B	2	QR	155	10	1.6501597692945884e-05
gist	960	A_TO_B	2	QR	155	11	4.186287117509585e-06
gist	960	A_TO_B	2	QR	156	1	5.232789225235331
gist	960	A_TO_B	2	QR	156	2	1.139429458402922
gist	960	A_TO_B	2	QR	156	3	0.27821931250528803
gist	960	A_TO_B	2	QR	156	4	0.06900662073068087
gist	960	A_TO_B	2	QR	156	5	0.01713694594810817
gist	960	A_TO_B	2	QR	156	6	0.004287429767602873
gist	960	A_TO_B	2	QR	156	7	0.0010694817953438198
gist	960	A_TO_B	2	QR	156	8	0.0002706040569304507
gist	960	A_TO_B	2	QR	156	9	6.880158951245709e-05
gist	960	A_TO_B	2	QR	156	10	1.712148121932695e-05
gist	960	A_TO_B	2	QR	156	11	4.226556494880474e-06
gist	960	A_TO_B	2	QR	157	1	5.263734638271561
gist	960	A_TO_B	2	QR	157	2	1.1114019287189192
gist	960	A_TO_B	2	QR	157	3	0.28036311370170586
gist	960	A_TO_B	2	QR	157	4	0.06917036249218457
gist	960	A_TO_B	2	QR	157	5	0.017288788933400093
gist	960	A_TO_B	2	QR	157	6	0.004428657015314898
gist	960	A_TO_B	2	QR	157	7	0.001084824721812363
gist	960	A_TO_B	2	QR	157	8	0.000275312479443012
gist	960	A_TO_B	2	QR	157	9	6.759591996067633e-05
gist	960	A_TO_B	2	QR	157	10	1.7025929122852505e-05
gist	960	A_TO_B	2	QR	157	11	4.198490697208957e-06
gist	960	A_TO_B	2	QR	158	1	5.127404089040512
gist	960	A_TO_B	2	QR	158	2	1.088903365602571
gist	960	A_TO_B	2	QR	158	3	0.27794941809019136
gist	960	A_TO_B	2	QR	158	4	0.06934227510576478
gist	960	A_TO_B	2	QR	158	5	0.017276546950471827
gist	960	A_TO_B	2	QR	158	6	0.004385911825207241
gist	960	A_TO_B	2	QR	158	7	0.0010928169787424082
gist	960	A_TO_B	2	QR	158	8	0.00027415664842338265
gist	960	A_TO_B	2	QR	158	9	6.846163229770387e-05
gist	960	A_TO_B	2	QR	158	10	1.719640463314671e-05
gist	960	A_TO_B	2	QR	158	11	4.301594501462059e-06
gist	960	A_TO_B	2	QR	159	1	5.218183812927726
gist	960	A_TO_B	2	QR	159	2	1.1115874262803982
gist	960	A_TO_B	2	QR	159	3	0.27952826638590933
gist	960	A_TO_B	2	QR	159	4	0.06955369584738672
gist	960	A_TO_B	2	QR	159	5	0.01741242106227358
gist	960	A_TO_B	2	QR	159	6	0.004355326929011777
gist	960	A_TO_B	2	QR	159	7	0.0010872418478468783
gist	960	A_TO_B	2	QR	159	8	0.00027255882215814826
gist	960	A_TO_B	2	QR	159	9	6.66426671345091e-05
gist	960	A_TO_B	2	QR	159	10	1.6958074922190657e-05
gist	960	A_TO_B	2	QR	159	11	4.241011937776809e-06
gist	960	A_TO_B	3	IDENTITY	0	1	1.5678397939274664
gist	960	A_TO_B	3	IDENTITY	0	2	0.3452627427409145
gist	960	A_TO_B	3	IDENTITY	0	3	0.08541564530375988
gist	960	A_TO_B	3	IDENTITY	0	4	0.021388831811281577
gist	960	A_TO_B	3	IDENTITY	0	5	0.005465608654365576
gist	960	A_TO_B	3	IDENTITY	0	6	0.0013630096633426428
gist	960	A_TO_B	3	IDENTITY	0	7	0.00033845915650411115
gist	960	A_TO_B	3	IDENTITY	0	8	8.489107067329034e-05
gist	960	A_TO_B	3	IDENTITY	0	9	2.1207203610836415e-05
gist	960	A_TO_B	3	IDENTITY	0	10	5.33631480363883e-06
gist	960	A_TO_B	3	IDENTITY	0	11	1.3463976135353334e-06
gist	960	A_TO_B	3	IDENTITY	1	1	1.522591537439304
gist	960	A_TO_B	3	IDENTITY	1	2	0.3485308706035432
gist	960	A_TO_B	3	IDENTITY	1	3	0.08705669674123571
gist	960	A_TO_B	3	IDENTITY	1	4	0.021763342931802588
gist	960	A_TO_B	3	IDENTITY	1	5	0.005349921268117632
gist	960	A_TO_B	3	IDENTITY	1	6	0.0013403092499715986
gist	960	A_TO_B	3	IDENTITY	1	7	0.00033639349428692984
gist	960	A_TO_B	3	IDENTITY	1	8	8.50233665473827e-05
gist	960	A_TO_B	3	IDENTITY	1	9	2.0812305361451938e-05
gist	960	A_TO_B	3	IDENTITY	1	10	5.208644685853499e-06
gist	960	A_TO_B	3	IDENTITY	1	11	1.3167477107067055e-06
gist	960	A_TO_B	3	IDENTITY	2	1	1.5952284212058145
gist	960	A_TO_B	3	IDENTITY	2	2	0.35580028589601165
gist	960	A_TO_B	3	IDENTITY	2	3	0.08731779059940052
gist	960	A_TO_B	3	IDENTITY	2	4	0.021616237475021657
gist	960	A_TO_B	3	IDENTITY	2	5	0.00537517382943707
gist	960	A_TO_B	3	IDENTITY	2	6	0.0013308411339178338
gist	960	A_TO_B	3	IDENTITY	2	7	0.00033553520778015374
gist	960	A_TO_B	3	IDENTITY	2	8	8.246710970327143e-05
gist	960	A_TO_B	3	IDENTITY	2	9	2.0911423285088207e-05
gist	960	A_TO_B	3	IDENTITY	2	10	5.281836022060245e-06
gist	960	A_TO_B	3	IDENTITY	2	11	1.3301576977703707e-06
gist	960	A_TO_B	3	IDENTITY	3	1	1.6357520846856843
gist	960	A_TO_B	3	IDENTITY	3	2	0.34951291575146437
gist	960	A_TO_B	3	IDENTITY	3	3	0.08628567295745572
gist	960	A_TO_B	3	IDENTITY	3	4	0.022137429141516507
gist	960	A_TO_B	3	IDENTITY	3	5	0.005507775742110001
gist	960	A_TO_B	3	IDENTITY	3	6	0.0013732913618674945
gist	960	A_TO_B	3	IDENTITY	3	7	0.0003388095003382988
gist	960	A_TO_B	3	IDENTITY	3	8	8.601326525189168e-05
gist	960	A_TO_B	3	IDENTITY	3	9	2.1213296274141906e-05
gist	960	A_TO_B	3	IDENTITY	3	10	5.2816132209676255e-06
gist	960	A_TO_B	3	IDENTITY	3	11	1.3126968235366908e-06
gist	960	A_TO_B	3	IDENTITY	4	1	1.563527667485931
gist	960	A_TO_B	3	IDENTITY	4	2	0.34212945126432975
gist	960	A_TO_B	3	IDENTITY	4	3	0.0859954009720901
gist	960	A_TO_B	3	IDENTITY	4	4	0.02136162970705266
gist	960	A_TO_B	3	IDENTITY	4	5	0.005304339629467227
gist	960	A_TO_B	3	IDENTITY	4	6	0.0013151649764311915
gist	960	A_TO_B	3	IDENTITY	4	7	0.00033116461100076415
gist	960	A_TO_B	3	IDENTITY	4	8	8.285550852247991e-05
gist	960	A_TO_B	3	IDENTITY	4	9	2.070046734437076e-05
gist	960	A_TO_B	3	IDENTITY	4	10	5.177267666365391e-06
gist	960	A_TO_B	3	IDENTITY	4	11	1.2966354201692183e-06
gist	960	A_TO_B	3	IDENTITY	5	1	1.5866194972760272
gist	960	A_TO_B	3	IDENTITY	5	2	0.3460661960641419
gist	960	A_TO_B	3	IDENTITY	5	3	0.08565917200998663
gist	960	A_TO_B	3	IDENTITY	5	4	0.02153373700310039
gist	960	A_TO_B	3	IDENTITY	5	5	0.005318916966981941
gist	960	A_TO_B	3	IDENTITY	5	6	0.0013327819009065986
gist	960	A_TO_B	3	IDENTITY	5	7	0.0003323864625864414
gist	960	A_TO_B	3	IDENTITY	5	8	8.291951253869403e-05
gist	960	A_TO_B	3	IDENTITY	5	9	2.0701810930431804e-05
gist	960	A_TO_B	3	IDENTITY	5	10	5.1864435543939316e-06
gist	960	A_TO_B	3	IDENTITY	5	11	1.2786395317299593e-06
gist	960	A_TO_B	3	IDENTITY	6	1	1.627724625000199
gist	960	A_TO_B	3	IDENTITY	6	2	0.35209987205886467
gist	960	A_TO_B	3	IDENTITY	6	3	0.08616094984142407
gist	960	A_TO_B	3	IDENTITY	6	4	0.021624035040869106
gist	960	A_TO_B	3	IDENTITY	6	5	0.0053878718124651895
gist	960	A_TO_B	3	IDENTITY	6	6	0.0013481721566404288
gist	960	A_TO_B	3	IDENTITY	6	7	0.00033258189442275876
gist	960	A_TO_B	3	IDENTITY	6	8	8.256415730733249e-05
gist	960	A_TO_B	3	IDENTITY	6	9	2.0595657151385624e-05
gist	960	A_TO_B	3	IDENTITY	6	10	5.234282816306437e-06
gist	960	A_TO_B	3	IDENTITY	6	11	1.3584543864201524e-06
gist	960	A_TO_B	3	IDENTITY	7	1	1.535886896988047
gist	960	A_TO_B	3	IDENTITY	7	2	0.3414190977456416
gist	960	A_TO_B	3	IDENTITY	7	3	0.08554384966707711
gist	960	A_TO_B	3	IDENTITY	7	4	0.02142767150422422
gist	960	A_TO_B	3	IDENTITY	7	5	0.005238602035825171
gist	960	A_TO_B	3	IDENTITY	7	6	0.0013380105974274228
gist	960	A_TO_B	3	IDENTITY	7	7	0.0003368702215071279
gist	960	A_TO_B	3	IDENTITY	7	8	8.471672697495973e-05
gist	960	A_TO_B	3	IDENTITY	7	9	2.0944542898953482e-05
gist	960	A_TO_B	3	IDENTITY	7	10	5.304056605736916e-06
gist	960	A_TO_B	3	IDENTITY	7	11	1.3145623464595947e-06
gist	960	A_TO_B	3	IDENTITY	8	1	1.5869519776634347
