dataset	stage	fold	plan	group	dim1	dim2	local_axis	bits	fit_sse	eval_sse	fit_variance	center_count	codebook_sha256
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	9	0.005715690442223942	0.021250491418623924	0.002591157016638175	512	5034d45d9a87675d60560713b86d4e0e3a7c0ccfb4c7cec706f17fc43154f539
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	1	27.22920912882416	27.72737856740364	0.008124414965709599	2	e84d78ac6a1f9c110d26f192f103ec95ce349d9fd6eb563e6376f5ae4e969e5b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	2	9.21483749945827	9.735765602061868	0.008124414965709599	4	b310ee06452f474faf113bba7471ab8528a0f0292dace3aeb0c291c39bdc0469
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	3	2.74291395888533	3.2280324307502513	0.008124414965709599	8	948cb863906b58bcdd50e3f95e04c4f7cc34dae90bd785f32fad2cf83a5dd9ea
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	4	0.8693029737589457	1.1935970771017985	0.008124414965709599	16	ae2a915c5d26c6718533d7f8bde2f9e06dca8aaf68c808ebac39fb12717eb156
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	5	0.37310901162208254	0.5562418599467309	0.008124414965709599	32	1082a5de5d0d62e7fd2832ed6413a6ea37cd6d4549cf970d21853cd55df0985f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	6	0.14902770218249417	0.369208448560317	0.008124414965709599	64	870f1ff93d7b6850eb703525121fa28a283288f347681a00b106220facbea8e6
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	7	0.07590138874226232	0.26235433976835193	0.008124414965709599	128	a8f997b9a5fdf28c3e5ef4b4253cb9a69fe42ab7eec1a7f269b4fe3e973f9c68
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	8	0.03722970758003567	0.2279819327734806	0.008124414965709599	256	005e2084a3e393c7b116e4090ed4d262818ca6e74b45a5772490d0cc06fd8379
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	0	9	0.017588388391946458	0.15027190084338723	0.008124414965709599	512	bb45165f79113de81d3f4ef04c98e1782ebf73454334a8c0f9efa577f1beba77
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	1	8.556754425928148	8.604568538885635	0.0025497457561350595	2	904f30a7f97a970cb70e351416dbd595d540006ad54be257fc726425a5dbc987
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	2	2.8847663810036144	2.8612363632878246	0.0025497457561350595	4	c353d728a5affdca962fe73d06d0dda432ef8d9fe5ea84dca891d4a7210c7f06
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	3	0.8871906857652899	0.8767532567415637	0.0025497457561350595	8	a824a8d4ba0e3614d8eace458a58dbf7eb53b6d2eecb87d5ae48b3c9da0602a8
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	4	0.26999685231022114	0.2767470374168978	0.0025497457561350595	16	15b62ba202a39bc0f40a7ee4a7149fa618f25effb45f6543d11c2b7fb94ecc7a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	5	0.11144245340225926	0.11265491083842916	0.0025497457561350595	32	5b04228e74be90db9625a66fe801977b6e172f16f4e33a84e2a8f083ac25a403
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	6	0.05600252859442209	0.05023182050382301	0.0025497457561350595	64	0171826a69edde27e326be067b2eb34136ffe8ce240aff764448bd57ec47fb62
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	7	0.030495918409450186	0.022325041302370646	0.0025497457561350595	128	e266030231d833f090f4fc84fa50387480c83f33dd852a6ef387b7192c6dc896
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	8	0.010295686960891073	0.018831960568689802	0.0025497457561350595	256	439a69d5bce50ca0a25ccb1dd8e537254fac3c9261a21c0412f194f223861993
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	29	29	102	1	9	0.006823944536683925	0.013229020023008157	0.0025497457561350595	512	a840337a1091f2f1ef82084ccf928989d2056a101006d86fd3a8f8ec618326c1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	1	27.118489766617923	27.148076737320366	0.008194171583807208	2	2a4e59c30d80b519ce91b6c68ab3fdb9f0dba75618a21494f096d7c23b982230
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	2	9.000114817558977	9.24635541456702	0.008194171583807208	4	e85a0d6ada3b0d6b27307aa2879d70b89cdfa4db11495e3e5365ab2d5c020a8e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	3	2.679168537169587	2.8953118475220805	0.008194171583807208	8	42abbb2a3db2fb07d377ec9b45dd200360aab8a0512379d4a6b209ee24b79cfd
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	4	0.8047011910590955	0.9134144229022649	0.008194171583807208	16	487f2a6ee3aef226a31516513c909a3689ba69f3e858a91573fb140376107a95
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	5	0.33317862972784945	0.38648290283401643	0.008194171583807208	32	c77cc2781d7fcd9841209c263ba846f16e7a7a4f96e4e9fbdd4d6df8af401e4c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	6	0.13877693564697902	0.1820939788681447	0.008194171583807208	64	1ec5afeaa7a5e6aa848017bd5063cc68c1503508202d06d52fd2cc6d829d644f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	7	0.07839947459033088	0.11146930921090788	0.008194171583807208	128	558e7b2b20a4de8d9c8695fa427a0a227a15f0093df2fefc17cbb19021717bf2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	8	0.032469365036517574	0.06226346612396241	0.008194171583807208	256	b80777bbbb97bde4d11077b6dccc00d0ac77cca2893ce74b69a2d988636f185d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	0	9	0.009696166392991113	0.019874380699410117	0.008194171583807208	512	415b6e5d0b13749e1ac8a1d3bcaa453a177e493895f4e996aa153874459a9de6
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	1	8.723203453487786	8.406289641132895	0.0025245076185435394	2	e7afff2f3231d0b8b44e2c2d9022a5269fb4cb1c2e425fbe9348c8db63eddf38
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	2	3.0303322211765273	3.025205423163058	0.0025245076185435394	4	d84581c1c4f740382549d5e685a0850ef6b864b8d7ba900335c0c73b62937e5c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	3	0.931554253172893	0.9612583199441651	0.0025245076185435394	8	50ec0f1e10be412d1f1901c1068059c46a5a9319f2877c932487be90bc8fe061
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	4	0.28352793065261866	0.3108365456377411	0.0025245076185435394	16	d0601d0f19a5b31acf0efc077ba96d0f4a0d6795e57d2e3862e2eb4158c0f932
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	5	0.12052572751816142	0.14353290125304802	0.0025245076185435394	32	d2d398bb9410f755cc8e33db0bfde9e59e146761dd980a9256e3741b4a48d36c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	6	0.05259132418644883	0.08083508382177346	0.0025245076185435394	64	bfdda9b8ef835f9bb4301b99a7a2c31c3309b4bd1f83554bb211e2905c2cb40b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	7	0.024919093584238085	0.0466911277973515	0.0025245076185435394	128	2c52a6b572c63059ea4b58c95cc10cb713dd857ce64b0445c8369e4433acb49f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	8	0.01369503229756114	0.03390096353343584	0.0025245076185435394	256	9f8fafde6138368985c5ce8b98018ec5c089d993682d18aca5ec766f2f122aba
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	30	30	99	1	9	0.005680005830986438	0.017964976422508654	0.0025245076185435394	512	a2890a794b999be7a30a6c2a3f2ae62095b8fa8a17cab233a2864efd810d48c1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	1	26.362101278941164	26.117326965138023	0.00770129537801418	2	9761ff7ade8d4327bf8e45ee1e98a8ecd652f45374ead81f62bf54055e70d9a6
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	2	9.466883598683125	9.137236148739229	0.00770129537801418	4	a5f8f3befae2d8ae02333df6a7d11e69f5f5a61cc5a09d6770e44b9330c1f147
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	3	3.0663461135697534	2.8782835066153316	0.00770129537801418	8	5501ace34de9ce3a4433f3723ad8bab6bf8b3e60f33105b5c302f83371cb9bd2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	4	1.1086344580185274	0.9833285477720458	0.00770129537801418	16	e492bd12f5d0159b98966cdd904a962aab8b93cd8047fec8b2084d55806a86dc
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	5	0.5268177370220517	0.43235516110929084	0.00770129537801418	32	b6874d691914ffea8a9b5696dbbb324604e738bf7a0f1dde1fe6a2b79173a3d8
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	6	0.32296735605473914	0.22053816289247855	0.00770129537801418	64	2b6e09125ac6c30dbaea37dbdde062a0cf764805fbc11be807e39bdec4a33d6f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	7	0.0893003211671535	0.08994590513216999	0.00770129537801418	128	1b1998811d67aeee7405eb3e472417794ae516fa6edaf09d4c596e8235a7bca7
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	8	0.05407397751448231	0.049284706049698895	0.00770129537801418	256	f5fedee28a9ef409e1e934dbe319fb88a08b4a9f8989460f79efd571884b411e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	0	9	0.01901891953007058	0.028584035157218985	0.00770129537801418	512	5a5bd17c14e9a1e5ef1bf42e0100b0c57c232b4ded27616c1f00546668345778
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	1	11.730833504821376	12.423113975510583	0.002647738732191702	2	4f6f4ee3b3de63dbc72cadb6095f120367848099a3c68277c7611766eb5cac4a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	2	4.442119091378473	4.6981900365196	0.002647738732191702	4	b93e4ec33b110e57e958bd0f77801f2cf76bfb357260207e801e39a648b321ff
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	3	1.447299363715925	1.604690101597509	0.002647738732191702	8	624f395b47fac9a802be5cb222c0746b289b10cdf3677e2c7da0022bba17a20a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	4	0.49090912827263034	0.6466433884331653	0.002647738732191702	16	9c5e4ff48a51fe01d9b6c656f43544cc9887dd9bebaae5b2c6bb3b4dee0b4490
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	5	0.303771141009462	0.4183230686123244	0.002647738732191702	32	2eee5dff964cb75f0b49574cb508e249b212ba8cc1f701c84626cbc6c6da92f5
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	6	0.14499872602116348	0.19556697329391753	0.002647738732191702	64	409773053bf66ca26dc3293d75e3b386b78a128eb75fd3a040e4b2e8e18d49ac
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	7	0.10111702721758756	0.1351334680338304	0.002647738732191702	128	9505583f795de4987757ec3e9dc338f8e4cbf2762571c99bee1dd3e2705e0171
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	8	0.05166466735438023	0.07637784390664723	0.002647738732191702	256	5490fcca2e533483756bd9e0e1bcce93c9dfcdec023902ee6438cbb989f78926
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	31	31	98	1	9	0.03956960274844396	0.059411298574404386	0.002647738732191702	512	809c93d6ae55937327e789d8f34d82b59d1b42a92bb4a850a6f4d89cd7d29a6a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	1	26.74947897480903	26.654437202734115	0.007987465430027313	2	7b263f9738763300bab3a57564863539c4f77c21b0f1c6834cb83ad1fd4c5951
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	2	9.091387734585819	9.340614221384412	0.007987465430027313	4	6fd917a0a67f9235556f469408b86281339fd2f312be78d98281e36b7f2a3e5d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	3	2.832874995976576	2.861142389400258	0.007987465430027313	8	3d3b71d2e1d63a478258f33e276d3cdbf5aaa10d4f7fb90849b62c3e06eeb20b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	4	0.8243192726719617	0.9423937306492305	0.007987465430027313	16	08112d1be186519a896f3dea0d54f50d94d5cdbb4c81850dd2d8af0307175c7a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	5	0.3336717577360429	0.4115441010334884	0.007987465430027313	32	252d4ee888909802a97ac4a39afd3ef85ee89f165debd9b6836b8a6c15c12ccf
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	6	0.16203808307422773	0.22910334490487183	0.007987465430027313	64	2357047408652e891493bf8fab64f26ee291ee769b79dccd5754642f3c814cfa
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	7	0.06752311600221	0.12029781169963577	0.007987465430027313	128	ffc417c127e94d859f6033d9cc49b38c1aa4790f9f150f3b5a3b0911e056bd56
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	8	0.02744385336253676	0.05953855621633802	0.007987465430027313	256	1a416e09bc825b936421cbe591b4bc3b8465e3cda5b3696856292e3ca24ceb0b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	0	9	0.015453427791195842	0.04386450745507544	0.007987465430027313	512	0096d23eff0c7be92673694712f658ed581d3d97b2f4242bc062211d25995c9e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	1	8.755245267158381	8.572539997739762	0.0025829388631140107	2	f92abdae0a95f7ab0cfbda0d4d064aac5c3e1ac95a5a2712814627d13e9e830e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	2	2.9817024375467334	2.994689176098286	0.0025829388631140107	4	b47c6f282d1c3dcb05a616c6ac87c1ef44a694efafe5193543b83928c7426911
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	3	0.9492667647473484	0.9597158018514357	0.0025829388631140107	8	65cc7d556a73938552488909843b28c8a72f3cb680ee1a48bc7a2aeef4505899
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	4	0.3038361160027344	0.28356544572282255	0.0025829388631140107	16	61b98fb8290717f43ab3377cb96e12f28a0c83a5e98042e9a2450bba7fb04e04
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	5	0.13905742817559152	0.12715748681199276	0.0025829388631140107	32	544ef7ffe7e2767ba2bb32b83c4233e02ca5c5c0689ec462a64b11fa4b0eacce
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	6	0.06392653978840526	0.0555741574652137	0.0025829388631140107	64	4147926b58fd596242c8db4e7d0c1f928e1e0fe57c1845243abcc8ccaa6b31ab
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	7	0.045262274931508244	0.036062452078382476	0.0025829388631140107	128	8ce905ee5bee3005fc98afd90b432f32cd08339132c43a4d78fdd5687b3a603c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	8	0.014486447308365243	0.01647753363642539	0.0025829388631140107	256	9e724d9045ed7fb7e985027886a3d5f7f5e1cc6c45100d6318ab14e916022c9a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	32	32	100	1	9	0.011061870861047938	0.01296518773791429	0.0025829388631140107	512	7602845428c8a23789ca812736bdbef0d36b75b19306cd19ed78b58141c0dd48
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	1	25.468903570016764	25.527691670736957	0.007587696962843289	2	25651cff6cd806196d9e94b7c23fe78d94052da4792f3664fb06dc9505a2bc50
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	2	8.654229080039745	8.789911998720825	0.007587696962843289	4	477e4e1fc1102d3fdca4e5acdf02883aca48bcb8bd40a45880cd1af4a324326d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	3	2.687686862299901	2.6420355937105424	0.007587696962843289	8	e458cb281dea822dd62ae44a5bff43a20d9452b4e03565c781eed8f804fea5ce
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	4	0.8622895694467066	0.8288388757567917	0.007587696962843289	16	2706d5199432ac886fc046fe7649e17a1154d46e2508b6521961b338cb1b7695
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	5	0.3289823096700809	0.38428412463514733	0.007587696962843289	32	ff2be921050783800dc88bb238a647eb7200ac745c5d2bf15515bcae7b2465b8
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	6	0.13810096086255974	0.18665771421897864	0.007587696962843289	64	512c892ae34c5b39b272556dc79801c3f805439196885b874009bf8e70b23f4e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	7	0.06802107770474095	0.09475911327438438	0.007587696962843289	128	eae3ab85ca35d04570e1f0ea74b7d357d303e11b8838656223bd39c9138d91df
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	8	0.03294835143409309	0.05070972095369697	0.007587696962843289	256	dbb9eef6876e1b392a26da036bf855488eff9f59741a74976d8d907498cf820a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	0	9	0.017135120644282846	0.023011009092074975	0.007587696962843289	512	5219120d33b9c21579312a0371917e68116a0e3f92359b7ab44db0dfade5a430
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	1	9.623218312606278	10.136943965305102	0.002669131309026487	2	613cbc8d078958c1bf95ca1ce5be1f4218df6128eda9bd596e9f1a8ad6db3199
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	2	3.46092774974375	3.4944087984062353	0.002669131309026487	4	6fb0ec5928f437ea87d0822338759f6b2785f04fbbc8b36e8ef8d57584641a0e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	3	1.1203028974724885	1.0930130537947926	0.002669131309026487	8	50530b739c7c59cab6487e0588e60e0229ce717f57259fc613808f3efd9bae3b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	4	0.3820750324035763	0.36251298346665317	0.002669131309026487	16	98563ddb2204b4ba41fd5a34d9e8d4c13646c7427892bb22811683dbacf532c2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	5	0.19211261342389452	0.15610222485946906	0.002669131309026487	32	ae79dfc78740360fb40e84318a8819d3f70fc548ec49649674e2a9d2de57cc86
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	6	0.11255820579774956	0.08182616294885409	0.002669131309026487	64	f2249e1976828633d8b3b4b6ee8df0ff6e111c553b9f1176f2bb8a91d7d55d93
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	7	0.03823453085359063	0.04464048826203526	0.002669131309026487	128	afe94d79273748e46b06596a81b45079ccbaed3799e94051a868f1302b2219ca
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	8	0.01906909720046655	0.023764443389503828	0.002669131309026487	256	0f9f6f43a80b8809eab5824e5651d79c9b51d6e8d96c156255e8b092713f6ba2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	33	33	97	1	9	0.012629997426995736	0.013610243883330911	0.002669131309026487	512	ffe8db8a42d040caa9a9ec34bd7e2bdf0a6d69f833af3702d57d1b555a278e46
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	1	36.22073117620566	38.799625403586575	0.00776065653915459	2	3ac35732333bb0cd0d2fb393b626cdc269c58c5dff0bfae1ad65604e506ed65b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	2	14.945934321652688	15.348552382542401	0.00776065653915459	4	4243d381db0c52e2671705a16e3acd28a6b0e856b7332ed4d0e5e493ef327b2d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	3	4.960403678897393	4.974106718209809	0.00776065653915459	8	9505ac6af0c5c06572ec37329ab62ced567ffffbeaf3cc7ecae8ab1028b968b0
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	4	1.7113356936192088	2.070461508685351	0.00776065653915459	16	c58ad0661bc04a464e91ffa1d6b430ba42e97e8922d53600de25604749cad9af
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	5	0.9985232420627785	1.3496906924433791	0.00776065653915459	32	f1038bcb6ca9345ebbe513b21912a8894d2c9974cf257b66e78e11b51f7e7589
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	6	0.65275089629654	0.8450658450921157	0.00776065653915459	64	acf825b765e102494a40da69b6bd014df826a28fb9d5cbcc6e4a2deaf00d0e7d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	7	0.38214520508908234	0.4499940343811192	0.00776065653915459	128	9bfccbc7055e72baf892f99b3cc9b3c5b29885f6e6e3d3139a30c64215b30279
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	8	0.27142034856460007	0.31503318129206437	0.00776065653915459	256	4d680b4ab28a881649bbda6fb3285088fc683e681b6d77f25cf4cc69461853f2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	0	9	0.23529235862047673	0.26704887074793515	0.00776065653915459	512	8ed527fdd195daf525179c0cdc704f7a9827dfe47d5722138f316d25a2af1d0e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	1	9.31566217695999	9.945925367739605	0.0026089057623072103	2	1e85398e5479eb975cd1ebb60218e6a02df8da4a7ce24b47e501b57c7e5c8622
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	2	3.3865353423714186	3.7666697539496417	0.0026089057623072103	4	673c8314a4aec2aaccc5da754e2e5051cefc036154f896d5deeeab64f38cfdcd
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	3	1.0811207374427714	1.266840776181867	0.0026089057623072103	8	5109b7f4632c430ce3867891a2a266ec12c9ce703c5138ccd18de68f07d1fde1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	4	0.3762090768873832	0.4578663839432696	0.0026089057623072103	16	86c0be00ff96976334dd94e86b0d90d84786efa01198dfc73f7394614cda0c2a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	5	0.15524776333696272	0.1987355704644371	0.0026089057623072103	32	72f7bd10db7272046340bd8473dc7c62b73a04d079311dd82bd56ee2466558db
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	6	0.09063525345272301	0.12437462362147626	0.0026089057623072103	64	6e80086bf9ec12bc9afc46af67c6a3fcdab6e454d4865b43611c9638b6a19d69
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	7	0.04769124392722261	0.06618989195143937	0.0026089057623072103	128	4f9fb393a548fce3729c7e58339b0da4fc01bef90b94d60f2b7864d2a01e3210
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	8	0.02076658518740704	0.03223787263021164	0.0026089057623072103	256	e467da1abfb76dd35238d99002fccaf49cdcfcb3cbc5225f2fc687e3b4577c8c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	34	34	93	1	9	0.016258997768234806	0.02650388381136686	0.0026089057623072103	512	ce72f476fa7cfbbea07d35a386b3a2392165369a83f63e2c2a8a1848902047db
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	1	27.74600529651136	28.028446532902084	0.007435459481835119	2	2c6a7f20620247263fbd31dec95ca10a3d1febcc89f87da8fc3902f43a95f0f2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	2	10.090629457527461	10.387757197033443	0.007435459481835119	4	3a29afad100d8050e1317c01930f822c4d29829df1b37de68285b8b4867bad57
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	3	3.4890928241080976	3.290320683529524	0.007435459481835119	8	92dd030421bd3b1ec3381f5951e6720eca6f1096c5a25b5208049a93cbb2e8c2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	4	1.3392722095311342	1.2522544761063958	0.007435459481835119	16	d8b2e61eb120fc141b2eaea7d6c9c4ad74130f9da1909c7c2a050b67c42aa4b0
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	5	0.6228783856169211	0.9191777934756319	0.007435459481835119	32	651f37945b17f6447a3bbb97e138765ed5413b00bc23040000639e3a5064461e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	6	0.25612566492396194	0.4274295863268389	0.007435459481835119	64	b0cc9968b45e1e8c7026c3379bc3e6a5543fd265dbf34cc8fedde7b8323a2e69
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	35	35	90	0	7	0.1395009852826862	0.28927897873731306	0.007435459481835119	128	a2f2ae02862d5ede3378a78b80b7e773dcb1038f8cd56ca3125254ab968cb6ab
