dataset	stage	fold	plan	arm	group	dim1	dim2	local_axis	bits	group_bits	fit_sse	eval_sse
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	38	62	90	0	4	8	28110.645534087682	27870.884060444798
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	38	62	90	1	4	8	12717.939744311207	14812.897368628739
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	39	63	76	0	4	8	27308.513222480018	25259.979487505803
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	39	63	76	1	4	8	18877.093630797444	19747.745956245395
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	40	65	73	0	4	8	27205.86764125403	24216.541321426528
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	40	65	73	1	4	8	20361.18301026901	22118.465309966396
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	41	66	113	0	4	8	23385.99808174571	28917.248219575667
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	41	66	113	1	4	8	7726.274059661561	8053.012273145327
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	42	68	95	0	4	8	25267.450909916603	21227.968625913647
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	42	68	95	1	4	8	12253.529094321913	12941.768151238983
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	43	69	114	0	4	8	19216.132640820942	20229.634498869716
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	43	69	114	1	4	8	7634.670880582084	7875.613349572271
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	44	71	85	0	4	8	21504.799060624242	21968.563269164228
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	44	71	85	1	4	8	17420.439719435577	15436.879016364188
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	45	72	99	0	4	8	19543.124213131054	19761.30769555079
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	45	72	99	1	4	8	10983.937803846922	13343.404838380178
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	46	74	122	0	4	8	19956.840240707286	20028.860328775816
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	46	74	122	1	4	8	5330.624387506026	6023.00371812145
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	47	75	127	0	5	8	6971.883472574337	7570.157906711986
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	47	75	127	1	3	8	11897.829022670645	12410.56207838659
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	48	77	106	0	4	8	17985.72280320518	19574.516490098467
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	48	77	106	1	4	8	8990.233664570951	9371.301008915067
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	49	78	84	0	4	8	17353.743447041044	20643.49022468503
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	49	78	84	1	4	8	15333.43045164193	17832.413863625457
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	50	79	110	0	4	8	16090.990894347737	15759.76611956289
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	50	79	110	1	4	8	8295.317253892052	8085.805500495704
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	51	80	82	0	4	8	18672.083954018333	17433.981663810097
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	51	80	82	1	4	8	15579.574326799262	17677.234009972843
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	52	81	98	0	4	8	18587.82734351833	16028.293944023211
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	52	81	98	1	4	8	12080.066217625099	12592.029731523991
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	53	86	89	0	4	8	15230.586220992755	16174.057079471857
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	53	86	89	1	4	8	14246.7606080323	15270.52025900156
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	54	87	107	0	4	8	15914.593450345335	16849.62446887253
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	54	87	107	1	4	8	10153.281154481389	10221.684468213574
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	55	88	125	0	4	8	15608.50861463657	14913.33750611229
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	55	88	125	1	4	8	4971.98137602378	5109.6552414873495
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	56	92	108	0	4	8	13596.97574609309	13303.49291492248
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	56	92	108	1	4	8	9505.685529235621	9928.372857062775
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	57	93	100	0	4	8	13226.53245873925	13110.236197296257
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	57	93	100	1	4	8	10737.593012282365	11069.820594142448
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	58	94	116	0	4	8	12344.50564350732	13147.777174294148
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	58	94	116	1	4	8	6780.1862410128415	6442.889089402015
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	59	96	123	0	4	8	11878.356349323949	13849.635789976308
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	59	96	123	1	4	8	5125.902257555738	5330.289888313411
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	60	101	120	0	4	8	10098.704283154393	9978.038730745971
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	60	101	120	1	4	8	5842.406560876972	6502.832037432821
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	61	102	124	0	4	8	10589.90693921156	12490.28314295871
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	61	102	124	1	4	8	5639.23626329597	5581.506417643392
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	62	103	104	0	4	8	10812.732486053192	10208.487643437806
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	62	103	104	1	4	8	9227.514365277553	12014.011350797598
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	63	105	118	0	4	8	10278.825732313531	10431.37585023795
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	U	63	105	118	1	4	8	6543.461553821995	6464.798369255127
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	0	0	16	0	5	10	46104.998246137264	60821.41780882976
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	0	0	16	1	5	10	28411.27261866793	51596.00350928809
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	1	1	41	0	5	9	36879.84062039166	36203.97319214835
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	1	1	41	1	4	9	43766.35718655928	42044.76172499014
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	2	2	7	0	5	10	38201.37418450396	38589.70663047255
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	2	2	7	1	5	10	27820.03712284603	35677.98876794702
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	3	3	5	0	5	10	50600.56307977963	44572.48519883164
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	3	3	5	1	5	10	37193.11715122718	39949.1994236015
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	4	4	50	0	5	9	37820.02156765961	34504.273973675634
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	4	4	50	1	4	9	34249.576025674934	35480.682521772134
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	5	6	18	0	5	10	39573.80318834033	48217.84214411925
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	5	6	18	1	5	10	26254.10568328059	38565.31935696177
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	6	8	58	0	5	9	37602.49639626227	34912.78349216157
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	6	8	58	1	4	9	29530.876978915956	29710.13034103332
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	7	9	32	0	5	10	34888.820804484596	36911.60721492658
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	7	9	32	1	5	10	20393.27332313932	24309.911859526757
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	8	10	48	0	5	9	38619.29082611129	38571.31949298576
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	8	10	48	1	4	9	37945.40511920925	38004.72142638832
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	9	11	33	0	5	10	36113.35704579014	40550.80011656895
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	9	11	33	1	5	10	21121.332188421944	24213.841569570366
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	10	12	55	0	5	9	37693.53188676767	33828.37830799805
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	10	12	55	1	4	9	28773.67788390153	29721.95289924596
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	11	13	23	0	5	10	34945.34479685532	33438.21192027787
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	11	13	23	1	5	10	27470.398042945882	25615.857366660028
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	12	14	21	0	5	10	32343.121011507104	35076.631862026945
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	12	14	21	1	5	10	31131.239314958628	41123.18265235045
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	13	15	45	0	5	9	27245.68931727635	25573.132538069127
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	13	15	45	1	4	9	38817.42710535838	40823.40840081353
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	14	17	34	0	5	9	32850.622343178635	41901.93555630897
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	14	17	34	1	4	9	52444.94382743222	51067.632278132296
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	15	19	20	0	5	10	32613.948634885386	32912.44777352151
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	15	19	20	1	5	10	27462.992800355292	28527.80429076699
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	16	22	44	0	5	9	31763.555782161937	32066.95528726683
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	16	22	44	1	4	9	39489.57087585025	42271.62687310448
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	17	24	61	0	5	9	26928.043317661883	28246.59980336381
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	17	24	61	1	4	9	26999.396262039656	31061.762408514223
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	18	25	29	0	5	10	23835.950260247588	25268.320076239143
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	18	25	29	1	5	10	21795.91065308538	25168.250151199387
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	19	26	109	0	5	8	25494.66947497657	25328.089977397893
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	19	26	109	1	3	8	28166.03352337073	30444.551723744447
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	20	27	97	0	5	8	28291.532052364157	27785.299306027006
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	20	27	97	1	3	8	41169.19804082544	41804.190563994336
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	21	28	30	0	5	10	30548.965760972733	30238.275984586868
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	21	28	30	1	5	10	19854.36874171118	19847.527693484742
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	22	31	35	0	5	10	27119.833542156906	23516.13286511854
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	22	31	35	1	5	10	25279.285008612256	27420.29524366445
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	23	36	67	0	4	8	47410.725711329615	53196.37511519907
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	23	36	67	1	4	8	22961.25059904565	22413.569506346335
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	24	37	83	0	4	8	50818.07694724316	48607.05933044429
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	24	37	83	1	4	8	15652.79126507428	15595.59582984176
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	25	38	64	0	5	9	19396.34234350725	19647.13093506154
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	25	38	64	1	4	9	26426.04164930254	25272.793879408444
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	26	39	40	0	4	8	48208.00433048861	45207.861432639176
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	26	39	40	1	4	8	43552.490943119265	48920.02910908918
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	27	42	111	0	4	7	45112.5419828762	43975.905078835196
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	27	42	111	1	3	7	25750.632771662677	26581.303536352436
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	28	43	91	0	4	8	43717.80152784876	51716.10120657651
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	28	43	91	1	4	8	12505.776017066804	13510.48690550946
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	29	46	121	0	4	7	40315.138050643596	44606.35742244836
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	29	46	121	1	3	7	17843.227320184662	19133.609622386808
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	30	47	60	0	4	8	35757.42811395004	44039.15234276561
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	30	47	60	1	4	8	26905.29231509874	27490.291294022216
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	31	49	126	0	4	7	34610.469440725086	36209.06411689581
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	31	49	126	1	3	7	13561.070286351005	14043.09775900892
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	32	51	115	0	4	7	36424.880054074776	34938.913919617546
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	32	51	115	1	3	7	23506.889084756414	22885.55642293395
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	33	52	112	0	4	7	35156.38628602214	37450.88173376573
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	33	52	112	1	3	7	25666.10784414271	25998.523738683372
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	34	53	70	0	4	8	32394.884521159303	32960.95054060742
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	34	53	70	1	4	8	19623.84208123769	21195.417758009702
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	35	54	59	0	4	8	31559.946902459058	31383.114124354823
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	35	54	59	1	4	8	24986.345056919727	26301.780030699043
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	36	56	119	0	4	7	29587.43934424629	32546.653449975936
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	36	56	119	1	3	7	22140.431854721734	22004.283793151546
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	37	57	117	0	4	7	28988.658127959294	33457.794983153224
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	37	57	117	1	3	7	22216.28223296723	22375.899325406324
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	38	62	90	0	4	8	28110.645534087682	27870.884060444798
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	38	62	90	1	4	8	12717.939744311207	14812.897368628739
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	39	63	76	0	4	8	27308.513222480018	25259.979487505803
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	39	63	76	1	4	8	18877.093630797444	19747.745956245395
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	40	65	73	0	4	8	27205.86764125403	24216.541321426528
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	40	65	73	1	4	8	20361.18301026901	22118.465309966396
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	41	66	113	0	4	7	23385.99808174571	28917.248219575667
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	41	66	113	1	3	7	25450.629086222092	25936.293855020376
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	42	68	95	0	4	7	25267.450909916603	21227.968625913647
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	42	68	95	1	3	7	40008.73792208954	40885.13110085144
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	43	69	114	0	4	7	19216.132640820942	20229.634498869716
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	43	69	114	1	3	7	25444.30127424351	25233.197311218682
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	44	71	85	0	4	8	21504.799060624242	21968.563269164228
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	44	71	85	1	4	8	17420.439719435577	15436.879016364188
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	45	72	99	0	4	7	19543.124213131054	19761.30769555079
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	45	72	99	1	3	7	36757.60161972583	40771.414476474834
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	46	74	122	0	4	7	19956.840240707286	20028.860328775816
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	46	74	122	1	3	7	17574.764702990396	18676.119609415786
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	47	75	127	0	4	6	19110.23760828191	18931.322074463693
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	47	75	127	1	2	6	40510.46375068526	39760.47034597282
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	48	77	106	0	4	7	17985.72280320518	19574.516490098467
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	48	77	106	1	3	7	30350.315638260137	31744.758407067406
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	49	78	84	0	4	8	17353.743447041044	20643.49022468503
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	49	78	84	1	4	8	15333.43045164193	17832.413863625457
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	50	79	110	0	4	7	16090.990894347737	15759.76611956289
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	50	79	110	1	3	7	28741.74857471068	26714.698262839825
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	51	80	82	0	4	8	18672.083954018333	17433.981663810097
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	51	80	82	1	4	8	15579.574326799262	17677.234009972843
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	52	81	98	0	4	7	18587.82734351833	16028.293944023211
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	52	81	98	1	3	7	39433.213367886885	41401.90271005736
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	53	86	89	0	4	8	15230.586220992755	16174.057079471857
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	53	86	89	1	4	8	14246.7606080323	15270.52025900156
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	54	87	107	0	4	7	15914.593450345335	16849.62446887253
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	54	87	107	1	3	7	33036.50508520714	33530.76121475752
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	55	88	125	0	4	7	15608.50861463657	14913.33750611229
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	55	88	125	1	3	7	16580.49959321141	16571.267825652227
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	56	92	108	0	4	7	13596.97574609309	13303.49291492248
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	56	92	108	1	3	7	30874.038457238974	30991.97576227213
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	57	93	100	0	3	6	41671.97293221853	41309.96876661329
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	57	93	100	1	3	6	35279.796618226756	35872.51973300116
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	58	94	116	0	3	6	42945.302324148266	42789.27762845876
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	58	94	116	1	3	6	21939.606726317477	21197.168086151676
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	59	96	123	0	3	6	39386.55373995197	41713.8803681341
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	59	96	123	1	3	6	16609.090373369007	16986.955512572466
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	60	101	120	0	3	6	34886.112018579755	34410.90885263457
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	60	101	120	1	3	6	18591.174681316475	19484.14105191564
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	61	102	124	0	3	6	35289.52348287418	38441.10189831412
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	61	102	124	1	3	6	17866.172519111	18222.687937698392
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	62	103	104	0	3	6	35686.64745728267	34513.809353571836
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	62	103	104	1	3	6	31047.173006403667	37207.99390085064
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	63	105	118	0	3	6	33191.99088909489	35568.93266417748
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	V	63	105	118	1	3	6	21019.285653206844	21771.633000694048
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	0	0	16	0	5	10	46104.998246137264	60821.41780882976
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	0	0	16	1	5	10	28411.27261866793	51596.00350928809
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	1	1	41	0	5	9	36879.84062039166	36203.97319214835
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	1	1	41	1	4	9	43766.35718655928	42044.76172499014
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	2	2	7	0	5	10	38201.37418450396	38589.70663047255
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	2	2	7	1	5	10	27820.03712284603	35677.98876794702
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	3	3	5	0	5	10	50600.56307977963	44572.48519883164
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	3	3	5	1	5	10	37193.11715122718	39949.1994236015
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	4	4	50	0	5	9	37820.02156765961	34504.273973675634
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	4	4	50	1	4	9	34249.576025674934	35480.682521772134
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	5	6	18	0	5	10	39573.80318834033	48217.84214411925
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	5	6	18	1	5	10	26254.10568328059	38565.31935696177
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	6	8	58	0	5	9	37602.49639626227	34912.78349216157
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	6	8	58	1	4	9	29530.876978915956	29710.13034103332
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	7	9	32	0	5	10	34888.820804484596	36911.60721492658
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	7	9	32	1	5	10	20393.27332313932	24309.911859526757
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	8	10	48	0	5	9	38619.29082611129	38571.31949298576
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	8	10	48	1	4	9	37945.40511920925	38004.72142638832
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	9	11	33	0	5	10	36113.35704579014	40550.80011656895
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	9	11	33	1	5	10	21121.332188421944	24213.841569570366
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	10	12	55	0	5	9	37693.53188676767	33828.37830799805
SIFT1M	RESIDUAL_NLIST1024	B_TO_A	CORR_GREEDY	E	10	12	55	1	4	9	28773.67788390153	29721.95289924596
